date	GOOG
2006	167.6595306396484
2006	167.4409637451172
2006	174.4454040527344
2006	171.1369171142578
2006	168.2904357910156
2006	168.7971343994141
2006	172.9700012207031
2006	168.8617248535156
2006	169.0107421875
2006	169.8403472900391
2006	181.7180938720703
2006	183.6505279541016
2006	187.3812713623047
2006	196.2138214111328
2006	192.9649505615234
2006	193.7399139404297
2006	193.5908813476563
2006	200.8635711669922
2006	202.6767883300781
2006	204.261474609375
2006	201.7677001953125
2006	206.8446807861328
2006	203.5063934326172
2006	203.1536865234375
2006	199.7806243896484
2006	202.0955657958984
2006	200.8139038085938
2006	203.9236755371094
2006	206.1591339111328
2006	217.1377258300781
2006	218.8267364501953
2006	212.1998443603516
2006	211.6086883544922
2006	208.6578826904297
2006	207.61962890625
2006	198.1611480712891
2006	196.1244049072266
2006	195.8114318847656
2006	196.0995635986328
2006	195.8760223388672
2006	196.1144714355469
2006	203.0791625976563
2006	200.1879730224609
2006	192.2496032714844
2006	185.8561859130859
2006	186.8844909667969
2006	184.4503326416016
2006	186.0399932861328
2006	184.2963256835938
2006	183.8144683837891
2006	184.2764587402344
2006	186.5764923095703
2006	189.3931732177734
2006	190.2575531005859
2006	189.4428558349609
2006	184.7682647705078
2006	184.7086486816406
2006	190.0737609863281
2006	188.4940338134766
2006	186.0101776123047
2006	193.7349395751953
2006	192.0061798095703
2006	195.3792419433594
2006	192.0359954833984
2006	189.5372467041016
2006	192.0111541748047
2006	190.9530334472656
2006	194.2366790771484
2006	194.087646484375
2006	192.81591796875
2006	192.3340454101563
2006	199.7657165527344
2006	198.6827545166016
2006	201.1219024658203
2006	200.8039703369141
2006	199.860107421875
2006	201.7428588867188
2006	207.5550537109375
2006	208.3101501464844
2006	210.2326354980469
2006	209.3682556152344
2006	210.2276763916016
2006	208.8665313720703
2006	207.7487945556641
2006	210.9082489013672
2006	207.2768707275391
2006	203.0940704345703
2006	200.4462890625
2006	202.6271057128906
2006	200.2227478027344
2006	198.2108306884766
2006	192.3092193603516
2006	193.7945556640625
2006	194.1869964599609
2006	193.4219818115234
2006	191.5044555664063
2006	189.9644622802734
2006	192.8059844970703
2006	192.0508880615234
2006	186.5417327880859
2006	182.4284820556641
2006	186.4821166992188
2006	185.7170867919922
2006	187.7538452148438
2006	189.2689819335938
2006	187.2521057128906
2006	185.8909606933594
2006	183.0593719482422
2006	183.5213775634766
2006	189.2540893554688
2006	192.6072692871094
2006	191.6534729003906
2006	190.4413604736328
2006	187.4309387207031
2006	187.9227447509766
2006	185.5084533691406
2006	185.657470703125
2006	185.4239959716797
2006	189.2441558837891
2006	188.2506103515625
2006	189.1447906494141
2006	188.0419616699219
2006	188.0767364501953
2006	190.9381256103516
2006	188.8417663574219
2006	188.0220947265625
2006	187.7041625976563
2006	190.8040008544922
2006	194.6837768554688
2006	201.9713745117188
2006	200.6847381591797
2006	203.6156768798828
2006	206.0051422119141
2006	200.6002960205078
2006	197.21728515625
2006	202.1104736328125
2006	200.5853881835938
2006	200.6847381591797
2006	202.1204071044922
2006	200.1581573486328
2006	200.4860382080078
2006	199.6514587402344
2006	199.4229431152344
2006	200.7145385742188
2006	206.5068664550781
2006	204.5744476318359
2006	208.891357421875
2006	213.1139068603516
2006	211.9464874267578
2006	211.8719787597656
2006	212.3389434814453
2006	212.2693939208984
2006	209.5123291015625
2006	208.9609069824219
2006	208.3002014160156
2006	211.6533966064453
2006	228.3498077392578
2006	238.8365936279297
2006	235.125732421875
2006	241.7277984619141
2006	240.9826354980469
2006	236.0646209716797
2006	236.7451934814453
2006	236.6557769775391
2006	232.239501953125
2006	233.4367218017578
2006	234.3756103515625
2006	236.9339752197266
2006	234.7581176757813
2006	235.9652709960938
2006	234.7879333496094
2006	235.2449645996094
2006	238.9607849121094
2006	243.0690765380859
2006	244.3755798339844
2006	246.3477478027344
2006	247.7834014892578
2006	245.9254913330078
2006	253.1783142089844
2006	252.3636169433594
2006	250.8683471679688
2006	240.8087768554688
2006	243.1684265136719
2006	240.7590942382813
2006	240.8385772705078
2006	238.8465270996094
2006	240.8584442138672
2006	241.9264984130859
2006	242.7759704589844
2006	239.7605895996094
2006	240.4908447265625
2006	240.4014129638672
2006	239.3333740234375
2006	237.9473876953125
2006	239.5022735595703
2006	238.59814453125
2006	229.9046936035156
2006	232.8008575439453
2006	229.9543609619141
2006	226.6260223388672
2006	226.3180236816406
2006	227.2867126464844
2006	232.5027923583984
2006	229.7854614257813
2006	228.7521820068359
2007	232.2842102050781
2007	240.0685882568359
2007	242.0208892822266
2007	240.2275543212891
2007	241.1813507080078
2007	243.1485595703125
2007	248.2454071044922
2007	250.8683471679688
2007	250.5106658935547
2007	247.0332794189453
2007	242.3388214111328
2007	243.2926177978516
2007	238.8664093017578
2007	237.9771881103516
2007	247.9225006103516
2007	242.4679870605469
2007	246.3179321289063
2007	244.6438293457031
2007	245.5628509521484
2007	249.1296539306641
2007	239.3184661865234
2007	239.1942749023438
2007	232.0706024169922
2007	234.2166442871094
2007	233.4863891601563
2007	233.9931030273438
2007	229.45263671875
2007	227.6642608642578
2007	228.066650390625
2007	231.4595794677734
2007	229.2439880371094
2007	233.4516296386719
2007	234.5246429443359
2007	236.3925018310547
2007	236.3875274658203
2007	233.7894287109375
2007	230.9628143310547
2007	222.9350280761719
2007	223.2728271484375
2007	222.6667633056641
2007	217.9226226806641
2007	219.05029296875
2007	227.2966613769531
2007	226.3478240966797
2007	225.8907928466797
2007	225.0164794921875
2007	225.9057006835938
2007	220.0835723876953
2007	222.5525054931641
2007	221.6533660888672
2007	219.0006103515625
2007	222.1699981689453
2007	221.2012939453125
2007	226.7998809814453
2007	229.5271453857422
2007	229.4228210449219
2007	230.9975891113281
2007	230.3120422363281
2007	229.4476623535156
2007	228.9707641601563
2007	227.5996856689453
2007	227.7834930419922
2007	234.7730255126953
2007	233.9881286621094
2007	234.2315521240234
2007	232.5922088623047
2007	231.7427368164063
2007	230.7640991210938
2007	232.1848602294922
2007	231.6384124755859
2007	235.6026306152344
2007	234.8723754882813
2007	236.4670104980469
2007	234.3011016845703
2007	239.6811065673828
2007	237.9920959472656
2007	237.2220916748047
2007	237.4506072998047
2007	239.0353088378906
2007	237.9573211669922
2007	234.1669769287109
2007	232.9846649169922
2007	231.3850555419922
2007	235.0859985351563
2007	234.0378112792969
2007	232.125244140625
2007	231.896728515625
2007	233.1088562011719
2007	229.2439880371094
2007	231.8619689941406
2007	229.3979797363281
2007	227.5202026367188
2007	234.7779998779297
2007	233.9583282470703
2007	233.6403961181641
2007	233.7794952392578
2007	236.3925018310547
2007	235.4535980224609
2007	235.6324310302734
2007	240.1977386474609
2007	241.9811401367188
2007	247.6890258789063
2007	247.3462524414063
2007	248.5832061767578
2007	251.8966522216797
2007	257.7436218261719
2007	257.4505310058594
2007	255.8658447265625
2007	256.0794372558594
2007	254.0178527832031
2007	250.7540893554688
2007	250.9875640869141
2007	249.7953186035156
2007	251.3104705810547
2007	255.9353942871094
2007	255.4932556152344
2007	253.3372802734375
2007	255.3939056396484
2007	260.7937927246094
2007	262.0058898925781
2007	263.4167175292969
2007	261.4445495605469
2007	260.8086853027344
2007	259.6611633300781
2007	263.4763488769531
2007	265.4435424804688
2007	269.0650024414063
2007	267.9571838378906
2007	269.5269775390625
2007	269.9144592285156
2007	270.475830078125
2007	270.9030456542969
2007	274.2959594726563
2007	274.7082824707031
2007	275.706787109375
2007	272.9745483398438
2007	272.5224914550781
2007	258.3794860839844
2007	254.5990753173828
2007	255.3392639160156
2007	253.2329711914063
2007	252.358642578125
2007	254.2910766601563
2007	256.387451171875
2007	253.3521881103516
2007	254.8126831054688
2007	253.8539276123047
2007	249.8748016357422
2007	253.3521881103516
2007	256.3427429199219
2007	261.1911926269531
2007	255.701904296875
2007	256.2086181640625
2007	256.0844116210938
2007	252.6567077636719
2007	247.1674194335938
2007	244.1718902587891
2007	248.4043731689453
2007	247.3512115478516
2007	251.6681365966797
2007	254.7183074951172
2007	254.4401092529297
2007	255.8360290527344
2007	254.9716491699219
2007	251.5638122558594
2007	254.7828826904297
2007	254.0476684570313
2007	255.9602203369141
2007	260.8782348632813
2007	262.1946716308594
2007	260.0685119628906
2007	257.9969787597656
2007	255.5777130126953
2007	258.9805908203125
2007	259.6363220214844
2007	260.6944274902344
2007	262.6665954589844
2007	260.9527587890625
2007	265.9055480957031
2007	271.6581115722656
2007	274.6288146972656
2007	278.2403259277344
2007	282.1747131347656
2007	282.6615600585938
2007	282.2442626953125
2007	281.9164123535156
2007	281.8021545410156
2007	289.3927917480469
2007	290.3068237304688
2007	290.1230163574219
2007	287.6441650390625
2007	295.1056213378906
2007	302.8403015136719
2007	305.6023559570313
2007	310.6743774414063
2007	308.9903259277344
2007	316.6355895996094
2007	308.0514221191406
2007	306.0097045898438
2007	314.6932373046875
2007	317.7433776855469
2007	320.2719421386719
2007	323.2724304199219
2007	335.7015991210938
2007	335.7264099121094
2007	332.0950317382813
2007	335.120361328125
2007	337.42041015625
2007	345.1401977539063
2007	351.2156677246094
2007	349.3329162597656
2007	353.3269348144531
2007	360.4804077148438
2007	368.4982604980469
2007	364.1018676757813
2007	344.6781921386719
2007	329.8397216796875
2007	313.9927673339844
2007	328.1407470703125
2007	318.7667236328125
2007	312.7905883789063
2007	314.7677307128906
2007	310.9028625488281
2007	322.174560546875
2007	328.1258544921875
2007	336.16357421875
2007	330.84814453125
2007	334.6087036132813
2007	343.893310546875
2007	346.2479858398438
2007	344.2609252929688
2007	338.56298828125
2007	339.8694763183594
2007	346.9981079101563
2007	355.3190002441406
2007	355.125244140625
2007	356.8887939453125
2007	347.3408813476563
2007	347.4154052734375
2007	344.7825317382813
2007	342.750732421875
2007	332.4527282714844
2007	334.4993896484375
2007	336.4964294433594
2007	342.6166076660156
2007	346.093994140625
2007	348.1009521484375
2007	353.1232604980469
2007	348.1058959960938
2007	348.9951171875
2007	343.5058288574219
2008	340.3811340332031
2008	340.45068359375
2008	326.3772277832031
2008	322.5272827148438
2008	313.7990417480469
2008	324.489501953125
2008	321.2754211425781
2008	317.0628051757813
2008	324.7975158691406
2008	316.7647399902344
2008	305.98486328125
2008	298.453857421875
2008	298.1855773925781
2008	290.2869567871094
2008	272.5374145507813
2008	285.3888244628906
2008	281.3699645996094
2008	276.1936340332031
2008	273.4812622070313
2008	272.363525390625
2008	280.3267517089844
2008	256.2831115722656
2008	246.1142578125
2008	251.7625274658203
2008	249.2339782714844
2008	250.843505859375
2008	256.6755676269531
2008	258.8961181640625
2008	257.3710632324219
2008	265.5826416015625
2008	264.4053039550781
2008	263.1087341308594
2008	252.8305816650391
2008	252.8554229736328
2008	249.8052520751953
2008	252.2592926025391
2008	241.6483154296875
2008	230.5951995849609
2008	234.9021911621094
2008	236.1590118408203
2008	234.0676116943359
2008	227.0333709716797
2008	220.8634948730469
2008	222.4034729003906
2008	214.9519500732422
2008	215.2748413085938
2008	205.4735870361328
2008	218.4988708496094
2008	218.6677703857422
2008	220.0736389160156
2008	217.5450744628906
2008	208.5783996582031
2008	218.1610717773438
2008	214.6042022705078
2008	215.3741912841797
2008	228.7919311523438
2008	223.9335327148438
2008	227.6145935058594
2008	220.6051788330078
2008	217.6245574951172
2008	218.8118438720703
2008	231.3502960205078
2008	231.3453216552734
2008	226.0895080566406
2008	234.0229034423828
2008	236.8694000244141
2008	232.3935089111328
2008	230.5951995849609
2008	233.0243988037109
2008	227.2469787597656
2008	224.3706817626953
2008	221.9762573242188
2008	226.0447998046875
2008	223.3175354003906
2008	267.962158203125
2008	267.1574096679688
2008	275.706787109375
2008	271.4792785644531
2008	269.7654418945313
2008	270.2721252441406
2008	274.2760925292969
2008	277.4305725097656
2008	285.2894592285156
2008	294.6237487792969
2008	288.766845703125
2008	295.5278625488281
2008	291.2854614257813
2008	287.6292419433594
2008	289.6213073730469
2008	284.7479858398438
2008	290.5800476074219
2008	289.6163330078125
2008	286.2879638671875
2008	288.6227722167969
2008	288.1607971191406
2008	286.89404296875
2008	287.4305419921875
2008	273.2179870605469
2008	272.9546813964844
2008	270.5503234863281
2008	278.6377258300781
2008	282.2840270996094
2008	289.6163330078125
2008	291.0072631835938
2008	285.6421813964844
2008	281.8170471191406
2008	284.2611694335938
2008	291.2556762695313
2008	281.6680297851563
2008	277.1325073242188
2008	275.2944641113281
2008	270.8384704589844
2008	274.6884155273438
2008	283.908447265625
2008	284.5542602539063
2008	282.8900756835938
2008	279.3729553222656
2008	278.2899780273438
2008	271.4494934082031
2008	270.8434143066406
2008	269.3978271484375
2008	273.7197265625
2008	262.7013854980469
2008	262.3287963867188
2008	261.5091247558594
2008	265.6372985839844
2008	261.817138671875
2008	266.7649536132813
2008	270.1976318359375
2008	275.4732971191406
2008	269.0252380371094
2008	268.5384216308594
2008	265.17529296875
2008	259.1246337890625
2008	256.3775024414063
2008	266.0694885253906
2008	264.9964599609375
2008	239.1048583984375
2008	232.8852996826172
2008	237.0134582519531
2008	243.0293273925781
2008	236.2732696533203
2008	244.4004058837891
2008	237.0184173583984
2008	239.9940643310547
2008	239.7903900146484
2008	235.3443145751953
2008	232.4183502197266
2008	230.0040435791016
2008	238.3746032714844
2008	241.5986328125
2008	238.011962890625
2008	245.9056243896484
2008	248.8017883300781
2008	249.6810607910156
2008	248.3993988037109
2008	251.1117553710938
2008	253.4266967773438
2008	247.5399932861328
2008	243.6651916503906
2008	240.9329681396484
2008	241.6930236816406
2008	243.7098999023438
2008	239.9443969726563
2008	235.5479888916016
2008	232.7760162353516
2008	235.3592224121094
2008	230.1481018066406
2008	231.1217803955078
2008	230.7044830322266
2008	223.6752014160156
2008	220.6896209716797
2008	208.6181335449219
2008	207.9773101806641
2008	205.7418518066406
2008	215.4735565185547
2008	217.4159240722656
2008	215.5281982421875
2008	220.0338897705078
2008	205.9057769775391
2008	218.121337890625
2008	223.1237945556641
2008	213.6802215576172
2008	213.2480316162109
2008	216.1491546630859
2008	218.3796539306641
2008	214.1273040771484
2008	189.2689819335938
2008	198.9659118652344
2008	204.5297241210938
2008	193.9833221435547
2008	192.2048950195313
2008	184.4056243896484
2008	171.8870391845703
2008	167.9625701904297
2008	163.4270629882813
2008	164.9273071289063
2008	189.2789154052734
2008	180.1830902099609
2008	168.4891357421875
2008	175.369384765625
2008	185.0663146972656
2008	188.4344177246094
2008	180.2029571533203
2008	176.6858215332031
2008	175.0216522216797
2008	168.5487518310547
2008	163.680419921875
2008	183.1835632324219
2008	177.8433074951172
2008	178.6828460693359
2008	178.5189056396484
2008	172.12548828125
2008	182.2844085693359
2008	170.0142211914063
2008	164.5398254394531
2008	164.5000915527344
2008	158.3600158691406
2008	154.7236785888672
2008	144.5597839355469
2008	155.0316619873047
2008	154.0083312988281
2008	149.0903167724609
2008	147.7490386962891
2008	139.1847381591797
2008	128.9413604736328
2008	130.3670806884766
2008	127.8882141113281
2008	140.1136932373047
2008	145.1012573242188
2008	145.533447265625
2008	132.1355895996094
2008	136.6661224365234
2008	138.8121643066406
2008	136.2835998535156
2008	141.0774230957031
2008	150.0788879394531
2008	151.9964141845703
2008	153.4122009277344
2008	149.1399841308594
2008	156.8597717285156
2008	154.3312225341797
2008	161.5890197753906
2008	156.6014556884766
2008	154.1374816894531
2008	154.0828399658203
2008	147.5950317382813
2008	148.0471038818359
2008	150.4961700439453
2008	149.2095336914063
2008	147.7490386962891
2008	150.5756530761719
2008	152.8309783935547
2009	159.6218109130859
2009	162.9650726318359
2009	165.9506530761719
2009	159.9645843505859
2009	161.5443115234375
2009	156.5170135498047
2009	155.3347015380859
2009	156.1444244384766
2009	149.5125579833984
2009	148.5289611816406
2009	148.8667602539063
2009	140.4614410400391
2009	150.5607452392578
2009	152.2597045898438
2009	161.3008880615234
2009	160.8885803222656
2009	164.6689910888672
2009	173.2084503173828
2009	170.5507354736328
2009	168.1712036132813
2009	169.1846160888672
2009	169.125
2009	170.3917694091797
2009	175.7171325683594
2009	184.4403991699219
2009	188.1611938476563
2009	178.0966491699219
2009	177.8631744384766
2009	180.3519897460938
2009	177.6843414306641
2009	170.2228698730469
2009	175.4140930175781
2009	170.2129364013672
2009	172.1056213378906
2009	163.9635772705078
2009	171.6088562011719
2009	169.7161560058594
2009	167.5005645751953
2009	167.9029541015625
2009	162.52294921875
2009	161.6883697509766
2009	158.4295654296875
2009	151.8324737548828
2009	153.2880096435547
2009	144.505126953125
2009	153.0892944335938
2009	157.9278259277344
2009	160.7196807861328
2009	161.1618041992188
2009	158.8120880126953
2009	166.5865173339844
2009	165.4737548828125
2009	163.9039611816406
2009	164.0132446289063
2009	173.1736755371094
2009	172.4632873535156
2009	170.9233093261719
2009	175.5035247802734
2009	172.7265777587891
2009	170.2377624511719
2009	172.9054107666016
2009	175.9009399414063
2009	180.0787658691406
2009	183.6952362060547
2009	182.9302215576172
2009	178.1661987304688
2009	179.8303833007813
2009	185.0464477539063
2009	187.8333282470703
2009	183.2630462646484
2009	188.5238342285156
2009	193.1139831542969
2009	194.8526763916016
2009	188.4244842529297
2009	189.5024719238281
2009	190.6897430419922
2009	191.1020660400391
2009	193.4865570068359
2009	191.7279968261719
2009	190.615234375
2009	194.4701538085938
2009	196.7056121826172
2009	195.5729827880859
2009	199.6912078857422
2009	200.1929321289063
2009	200.4313812255859
2009	197.0235443115234
2009	202.3489227294922
2009	202.6718139648438
2009	198.2157897949219
2009	193.5113983154297
2009	192.4979858398438
2009	193.7399139404297
2009	197.1378021240234
2009	198.1512145996094
2009	197.3067169189453
2009	196.9689025878906
2009	195.4786071777344
2009	200.8735046386719
2009	201.4696350097656
2009	203.8739929199219
2009	207.2669219970703
2009	211.9017791748047
2009	212.8158416748047
2009	214.4303436279297
2009	218.7174530029297
2009	220.7243957519531
2009	217.9673309326172
2009	216.4025115966797
2009	214.9022674560547
2009	213.1139068603516
2009	211.0473480224609
2009	207.0384216308594
2009	206.6558990478516
2009	206.2386169433594
2009	205.6921691894531
2009	208.6876831054688
2009	202.3588562011719
2009	201.5292510986328
2009	203.3225860595703
2009	206.5416412353516
2009	211.2857971191406
2009	210.6996002197266
2009	209.4328460693359
2009	208.1412353515625
2009	202.9251708984375
2009	203.4815521240234
2009	197.0334930419922
2009	199.9445495605469
2009	203.8690338134766
2009	205.8610687255859
2009	210.7790832519531
2009	210.9728240966797
2009	217.6692657470703
2009	219.8699645996094
2009	213.73486328125
2009	213.6951141357422
2009	212.5674591064453
2009	212.463134765625
2009	217.2569580078125
2009	221.9166412353516
2009	220.9628448486328
2009	218.5038452148438
2009	216.7105102539063
2009	221.3801422119141
2009	220.093505859375
2009	224.6439056396484
2009	225.3990020751953
2009	224.1123657226563
2009	223.7248840332031
2009	227.0731048583984
2009	226.8296966552734
2009	225.5033111572266
2009	227.8083190917969
2009	229.6463775634766
2009	228.5137329101563
2009	221.0075531005859
2009	221.2012939453125
2009	220.550537109375
2009	228.7174072265625
2009	231.1168060302734
2009	232.8505249023438
2009	234.1620025634766
2009	232.4878845214844
2009	231.5241546630859
2009	230.8733978271484
2009	229.3433380126953
2009	226.4074401855469
2009	225.0413208007813
2009	227.2817535400391
2009	229.1595306396484
2009	227.8282012939453
2009	230.4859161376953
2009	233.9483947753906
2009	234.5445098876953
2009	236.0248870849609
2009	237.2270660400391
2009	242.5673370361328
2009	244.2712554931641
