date	DJIA
2010	10193.3896484375
2010	10066.5703125
2010	10043.75
2010	9974.4501953125
2010	10258.990234375
2010	10136.6298828125
2010	10024.01953125
2010	10249.5400390625
2010	10255.2802734375
2010	9931.9697265625
2010	9816.490234375
2010	9939.98046875
2010	9899.25
2010	10172.5302734375
2010	10211.0703125
2010	10190.8896484375
2010	10404.76953125
2010	10409.4599609375
2010	10434.169921875
2010	10450.6396484375
2010	10442.41015625
2010	10293.51953125
2010	10298.4404296875
2010	10152.7998046875
2010	10143.8095703125
2010	10138.51953125
2010	9870.2998046875
2010	9774.01953125
2010	9732.5302734375
2010	9686.48046875
2010	9743.6201171875
2010	10018.2802734375
2010	10138.990234375
2010	10198.0302734375
2010	10216.26953125
2010	10363.01953125
2010	10366.7197265625
2010	10359.3095703125
2010	10097.900390625
2010	10154.4296875
2010	10229.9599609375
2010	10120.5302734375
2010	10322.2998046875
2010	10424.6201171875
2010	10525.4296875
2010	10537.6904296875
2010	10497.8798828125
2010	10467.16015625
2010	10465.9404296875
2010	10674.3798828125
2010	10636.3798828125
2010	10680.4296875
2010	10674.98046875
2010	10653.5595703125
2010	10698.75
2010	10644.25
2010	10378.830078125
2010	10319.9501953125
2010	10303.150390625
2010	10302.009765625
2010	10405.849609375
2010	10415.5400390625
2010	10271.2099609375
2010	10213.6201171875
2010	10174.41015625
2010	10040.4501953125
2010	10060.0595703125
2010	9985.8095703125
2010	10150.650390625
2010	10009.73046875
2010	10014.7197265625
2010	10269.4697265625
2010	10320.099609375
2010	10447.9296875
2010	10340.6904296875
2010	10387.009765625
2010	10415.240234375
2010	10462.76953125
2010	10544.1298828125
2010	10526.490234375
2010	10572.73046875
2010	10594.830078125
2010	10607.849609375
2010	10753.6201171875
2010	10761.0302734375
2010	10739.3095703125
2010	10662.419921875
2010	10860.259765625
2010	10812.0400390625
2010	10858.1396484375
2010	10835.2802734375
2010	10788.0498046875
2010	10829.6796875
2010	10751.26953125
2010	10944.7197265625
2010	10967.650390625
2010	10948.580078125
2010	11006.48046875
2010	11010.33984375
2010	11020.400390625
2010	11096.080078125
2010	11094.5703125
2010	11062.7802734375
2010	11143.6904296875
2010	10978.6201171875
2010	11107.9697265625
2010	11146.5703125
2010	11132.5595703125
2010	11164.0498046875
2010	11169.4599609375
2010	11126.2802734375
2010	11113.9501953125
2010	11118.490234375
2010	11124.6201171875
2010	11188.7197265625
2010	11215.1298828125
2010	11434.83984375
2010	11444.080078125
2010	11406.83984375
2010	11346.75
2010	11357.0400390625
2010	11283.099609375
2010	11192.580078125
2010	11201.9697265625
2010	11023.5
2010	11007.8798828125
2010	11181.23046875
2010	11203.5498046875
2010	11178.580078125
2010	11036.3701171875
2010	11187.2802734375
2010	11091.8701171875
2010	11052.490234375
2010	11006.01953125
2010	11255.7802734375
2010	11362.41015625
2010	11382.08984375
2010	11362.1904296875
2010	11359.16015625
2010	11372.48046875
2010	11370.0595703125
2010	11410.3203125
2010	11428.5595703125
2010	11476.5400390625
2010	11457.4697265625
2010	11499.25
2010	11491.91015625
2010	11478.1298828125
2010	11533.16015625
2010	11559.490234375
2010	11573.490234375
2010	11555.0302734375
2010	11575.5400390625
2010	11585.3798828125
2010	11569.7099609375
2010	11577.509765625
2011	11670.75
2011	11691.1796875
2011	11722.8896484375
2011	11697.3095703125
2011	11674.759765625
2011	11637.4501953125
2011	11671.8798828125
2011	11755.4404296875
2011	11731.900390625
2011	11787.3798828125
2011	11837.9296875
2011	11825.2900390625
2011	11822.7998046875
2011	11871.83984375
2011	11980.51953125
2011	11977.1904296875
2011	11985.4404296875
2011	11989.830078125
2011	11823.7001953125
2011	11891.9296875
2011	12040.16015625
2011	12041.9697265625
2011	12062.259765625
2011	12092.150390625
2011	12161.6298828125
2011	12233.150390625
2011	12239.8896484375
2011	12229.2900390625
2011	12273.259765625
2011	12268.1904296875
2011	12226.6396484375
2011	12288.169921875
2011	12318.1396484375
2011	12391.25
2011	12212.7900390625
2011	12105.7802734375
2011	12068.5
2011	12130.4501953125
2011	12226.33984375
2011	12058.01953125
2011	12066.7998046875
2011	12258.2001953125
2011	12169.8798828125
2011	12090.0302734375
2011	12214.3798828125
2011	12213.08984375
2011	11984.6103515625
2011	12044.400390625
2011	11993.16015625
2011	11855.419921875
2011	11613.2998046875
2011	11774.58984375
2011	11858.51953125
2011	12036.5302734375
2011	12018.6298828125
2011	12086.01953125
2011	12170.5595703125
2011	12220.58984375
2011	12197.8798828125
2011	12279.009765625
2011	12350.6103515625
2011	12319.73046875
2011	12376.7197265625
2011	12400.0302734375
2011	12393.900390625
2011	12426.75
2011	12409.490234375
2011	12380.0498046875
2011	12381.1103515625
2011	12263.580078125
2011	12270.990234375
2011	12285.150390625
2011	12341.830078125
2011	12201.58984375
2011	12266.75
2011	12453.5400390625
2011	12505.990234375
2011	12479.8798828125
2011	12595.3701171875
2011	12690.9599609375
2011	12763.3095703125
2011	12810.5400390625
2011	12807.3603515625
2011	12807.509765625
2011	12723.580078125
2011	12584.169921875
2011	12638.740234375
2011	12684.6796875
2011	12760.3603515625
2011	12630.0302734375
2011	12695.919921875
2011	12595.75
2011	12548.3701171875
2011	12479.580078125
2011	12560.1796875
2011	12605.3203125
2011	12512.0400390625
2011	12381.259765625
2011	12356.2099609375
2011	12394.66015625
2011	12402.759765625
2011	12441.580078125
2011	12569.7900390625
2011	12290.1396484375
2011	12248.5498046875
2011	12151.259765625
2011	12089.9599609375
2011	12070.8095703125
2011	12048.9404296875
2011	12124.3603515625
2011	11951.91015625
2011	11952.9697265625
2011	12076.1103515625
2011	11897.26953125
2011	11961.51953125
2011	12004.3603515625
2011	12080.3798828125
2011	12190.009765625
2011	12109.669921875
2011	12050
2011	11934.580078125
2011	12043.5595703125
2011	12188.6904296875
2011	12261.419921875
2011	12414.33984375
2011	12582.76953125
2011	12569.8701171875
2011	12626.01953125
2011	12719.490234375
2011	12657.2001953125
2011	12505.759765625
2011	12446.8798828125
2011	12491.6103515625
2011	12437.1201171875
2011	12479.73046875
2011	12385.16015625
2011	12587.419921875
2011	12571.91015625
2011	12724.41015625
2011	12681.16015625
2011	12592.7998046875
2011	12501.2998046875
2011	12302.5498046875
2011	12240.1103515625
2011	12143.240234375
2011	12132.490234375
2011	11866.6201171875
2011	11896.4404296875
2011	11383.6796875
2011	11444.6103515625
2011	10809.849609375
2011	11239.76953125
2011	10719.9404296875
2011	11143.3095703125
2011	11269.01953125
2011	11482.900390625
2011	11405.9296875
2011	11410.2099609375
2011	10990.580078125
2011	10817.650390625
2011	10854.650390625
2011	11176.759765625
2011	11320.7099609375
2011	11149.8203125
2011	11284.5400390625
2011	11539.25
2011	11559.9501953125
2011	11613.5302734375
2011	11493.5703125
2011	11240.259765625
2011	11139.2998046875
2011	11414.8603515625
2011	11295.8095703125
2011	10992.1298828125
2011	11061.1201171875
2011	11105.849609375
2011	11246.73046875
