date	adjclose_F	time	F
30jul1992	3.873698472976685	653	.027856572
31jul1992	3.894983291625977	654	.0054796613
03aug1992	3.894983291625977	655	0
04aug1992	3.756637811660767	656	-.036165033
05aug1992	3.682142496109009	657	-.020029575
06aug1992	3.490585803985596	658	-.053425208
07aug1992	3.458660364151001	659	-.0091882385
10aug1992	3.490585803985596	660	.0091882385
11aug1992	3.501230239868164	661	.0030448295
12aug1992	3.469303369522095	662	-.0091605885
13aug1992	3.490585803985596	663	.0061157583
14aug1992	3.53315544128418	664	.01212179
17aug1992	3.554440021514893	665	.0060061677
18aug1992	3.554440021514893	666	0
19aug1992	3.53315544128418	667	-.0060061677
20aug1992	3.511870861053467	668	-.00604246
21aug1992	3.448018789291382	669	-.018349102
24aug1992	3.299030065536499	670	-.044171296
25aug1992	3.416093349456787	671	.034869097
26aug1992	3.448018789291382	672	.0093021998
27aug1992	3.437376976013184	673	-.0030911285
28aug1992	3.384166955947876	674	-.015600896
31aug1992	3.469303369522095	675	.024846038
01sep1992	3.426734447479248	676	-.012346064
02sep1992	3.458660364151001	677	.0092735849
03sep1992	3.501230239868164	678	.012233067
04sep1992	3.490585803985596	679	-.0030448295
08sep1992	3.394807815551758	680	-.027822424
09sep1992	3.47994589805603	681	.024769595
10sep1992	3.52251410484314	682	.012158222
11sep1992	3.426734447479248	683	-.027567217
14sep1992	3.650216817855835	684	.063178815
15sep1992	3.565081357955933	685	-.023599694
16sep1992	3.52251410484314	686	-.012011906
17sep1992	3.53315544128418	687	.0030163955
18sep1992	3.58636474609375	688	.01494772
21sep1992	3.628935575485229	689	.011800291
22sep1992	3.426734447479248	690	-.057331625
23sep1992	3.448018789291382	691	.0061920504
24sep1992	3.437376976013184	692	-.0030911285
25sep1992	3.299030065536499	693	-.041080169
28sep1992	3.267104148864746	694	-.009724495
29sep1992	3.309671401977539	695	.012944899
30sep1992	3.362881660461426	696	.015949333
01oct1992	3.256461620330811	697	-.03215703
02oct1992	3.203251600265503	698	-.016474795
05oct1992	3.224536418914795	699	.006622775
06oct1992	3.192609071731567	700	-.0099507207
07oct1992	3.086189031600952	701	-.033901468
08oct1992	3.203251600265503	702	.037229411
09oct1992	2.969128370285034	703	-.075897984
12oct1992	3.075549602508545	704	.035215188
13oct1992	3.160682439804077	705	.027304348
14oct1992	3.181968688964844	706	.0067121238
15oct1992	3.139400243759155	707	-.013468313
16oct1992	3.160682439804077	708	.0067561897
19oct1992	3.139400243759155	709	-.0067561897
20oct1992	3.245819330215454	710	.033336032
21oct1992	3.299030065536499	711	.016260697
22oct1992	3.341598033905029	712	.01282064
23oct1992	3.384166955947876	713	.012658631
26oct1992	3.461568117141724	714	.022613922
27oct1992	3.429317951202393	715	-.009360306
28oct1992	3.27881383895874	716	-.044879671
29oct1992	3.203561782836914	717	-.023218475
30oct1992	3.139060020446777	718	-.020339848
02nov1992	3.300314426422119	719	.050094347
03nov1992	3.332563638687134	720	.0097241243
04nov1992	3.364816427230835	721	.0096315388
05nov1992	3.354066371917725	722	-.0031999559
06nov1992	3.321815013885498	723	-.0096621281
09nov1992	3.354066371917725	724	.0096621281
10nov1992	3.321815013885498	725	-.0096621281
11nov1992	3.300314426422119	726	-.0064935796
12nov1992	3.354066371917725	727	.016155707
13nov1992	3.354066371917725	728	0
16nov1992	3.407816171646118	729	.015898215
17nov1992	3.407816171646118	730	0
18nov1992	3.343316555023193	731	-.019108372
19nov1992	3.386316061019897	732	.012779328
20nov1992	3.461568117141724	733	.021979077
23nov1992	3.483066320419312	734	.0061913328
24nov1992	3.397066116333008	735	-.02500088
25nov1992	3.526069402694702	736	.037271615
27nov1992	3.590571165084839	737	.018127521
30nov1992	3.612071514129639	738	.0059701456
01dec1992	3.66582179069519	739	.014771102
02dec1992	3.633569955825806	740	-.0088369129
03dec1992	3.612071514129639	741	-.0059341895
04dec1992	3.687323331832886	742	.020619376
07dec1992	3.655071973800659	743	-.0087850252
08dec1992	3.708822727203369	744	.014598717
09dec1992	3.687323331832886	745	-.0058136918
10dec1992	3.66582179069519	746	-.0058482736
11dec1992	3.66582179069519	747	0
14dec1992	3.633569955825806	748	-.0088369129
15dec1992	3.558318614959717	749	-.020927491
16dec1992	3.493817329406738	750	-.018293206
17dec1992	3.418566942214966	751	-.021773489
18dec1992	3.47231912612915	752	.015601266
21dec1992	3.526069402694702	753	.01536106
22dec1992	3.590571165084839	754	.018127521
23dec1992	3.579819679260254	755	-.0029988585
24dec1992	3.644321441650391	756	.017857756
28dec1992	3.633569955825806	757	-.0029545629
29dec1992	3.644321441650391	758	.0029545629
30dec1992	3.741071701049805	759	.026201935
31dec1992	3.687323331832886	760	-.014471311
04jan1993	3.784074068069458	761	.025900414
05jan1993	3.837824821472168	762	.014104528
06jan1993	3.848576545715332	763	.0027975983
07jan1993	3.848576545715332	764	0
08jan1993	3.870075702667236	765	.0055707167
11jan1993	3.880827188491821	766	.0027742556
12jan1993	3.870075702667236	767	-.0027742556
13jan1993	3.816325664520264	768	-.013985977
14jan1993	3.848576545715332	769	.0084152594
15jan1993	3.956076860427856	770	.02754949
18jan1993	4.009829521179199	771	.013495885
19jan1993	4.074329853057861	772	.015957553
20jan1993	4.009829521179199	773	-.015957553
21jan1993	4.063578128814697	774	.013315171
22jan1993	4.128078937530518	775	.015748253
25jan1993	4.162771701812744	776	.0083689764
26jan1993	4.151928901672363	777	-.0026081051
27jan1993	4.119407176971436	778	-.0078637581
28jan1993	4.043525218963623	779	-.018592374
29jan1993	4.000161647796631	780	-.010782118
01feb1993	4.097728252410889	781	.024097962
02feb1993	4.086884498596191	782	-.0026497918
03feb1993	4.141088485717773	783	.013175729
04feb1993	4.347060203552246	784	.048541129
05feb1993	4.30369758605957	785	-.010025244
08feb1993	4.336217880249023	786	.0075279549
09feb1993	4.238652229309082	787	-.022757163
10feb1993	4.314538478851318	788	.017745012
11feb1993	4.390420436859131	789	.017434632
12feb1993	4.271174430847168	790	-.027536163
16feb1993	4.119407176971436	791	-.036179569
17feb1993	4.054364681243896	792	-.015915263
18feb1993	4.021841526031494	793	-.0080541112
19feb1993	4.043525218963623	794	.0053770016
22feb1993	4.054364681243896	795	.0026771093
23feb1993	3.891755819320679	796	-.040933575
24feb1993	3.978481531143188	797	.022039799
25feb1993	4.000161647796631	798	.0054345508
26feb1993	3.978481531143188	799	-.0054345508
01mar1993	4.021841526031494	800	.010839667
02mar1993	4.151928901672363	801	.031833135
03mar1993	4.151928901672363	802	0
04mar1993	4.151928901672363	803	0
05mar1993	4.271174430847168	804	.02831581
08mar1993	4.325378894805908	805	.01261091
09mar1993	4.314538478851318	806	-.0025093809
10mar1993	4.336217880249023	807	.0050121504
11mar1993	4.249492168426514	808	-.020203026
12mar1993	4.184449672698975	809	-.015424291
15mar1993	4.238652229309082	810	.012870152
16mar1993	4.206131935119629	811	-.0077019031
17mar1993	4.227811813354492	812	.0051411125
18mar1993	4.477145671844482	813	.05730116
19mar1993	4.48798656463623	814	.002418458
22mar1993	4.553029537200928	815	.014388669
23mar1993	4.596391201019287	816	.0094786305
24mar1993	4.520507335662842	817	-.016647244
25mar1993	4.542189598083496	818	.0047849561
26mar1993	4.542189598083496	819	0
29mar1993	4.596391201019287	820	.011862288
30mar1993	4.57471227645874	821	-.0047276677
31mar1993	4.509668350219727	822	-.014320192
01apr1993	4.509668350219727	823	0
02apr1993	4.444624900817871	824	-.014528136
05apr1993	4.509668350219727	825	.014528136
06apr1993	4.683114528656006	826	.037739772
07apr1993	4.737318515777588	827	.011507875
08apr1993	4.737318515777588	828	0
12apr1993	4.802361011505127	829	.013636413
13apr1993	4.72647762298584	830	-.015927438
14apr1993	4.748159408569336	831	.0045768134
15apr1993	4.737318515777588	832	-.0022857883
16apr1993	4.780681133270264	833	.0091117714
19apr1993	4.704794883728027	834	-.016000856
20apr1993	4.618072032928467	835	-.018604867
21apr1993	4.563868999481201	836	-.01180658
22apr1993	4.509668350219727	837	-.011947114
23apr1993	4.585551738739014	838	.016686819
26apr1993	4.467580795288086	839	-.026063381
27apr1993	4.598659515380859	840	.028917799
28apr1993	4.762506008148193	841	.035009149
29apr1993	4.784353256225586	842	.004576853
30apr1993	4.784353256225586	843	0
03may1993	4.871738910675049	844	.018100085
04may1993	4.904507160186768	845	.0067036715
05may1993	4.882659912109375	846	-.0044644754
06may1993	4.871738910675049	847	-.0022391961
07may1993	4.838970184326172	848	-.006749013
10may1993	4.838970184326172	849	0
11may1993	4.806196689605713	850	-.0067958641
12may1993	4.860816955566406	851	.01130046
13may1993	4.762506008148193	852	-.020432519
14may1993	4.707892417907715	853	-.011533664
17may1993	4.795273780822754	854	.018390466
18may1993	4.653275012969971	855	-.030059528
19may1993	4.554966926574707	856	-.021353006
20may1993	4.522196292877197	857	-.0072204885
21may1993	4.402040958404541	858	-.026929494
24may1993	4.511273860931396	859	.02451128
25may1993	4.500349521636963	860	-.0024245009
26may1993	4.598659515380859	861	.021609787
27may1993	4.576810836791992	862	-.0047624195
28may1993	4.544041156768799	863	-.0071856929
01jun1993	4.631429672241211	864	.019048866
02jun1993	4.631429672241211	865	0
03jun1993	4.838970184326172	866	.043836322
04jun1993	4.817120552062988	867	-.0045255725
07jun1993	4.849891185760498	868	.0067799152
08jun1993	4.773428916931152	869	-.015891371
09jun1993	4.762506008148193	870	-.0022908952
10jun1993	4.773428916931152	871	.0022908952
11jun1993	4.696967124938965	872	-.016147889
14jun1993	4.533120155334473	873	-.035506528
15jun1993	4.445734024047852	874	-.019465487
16jun1993	4.358348369598389	875	-.019851819
17jun1993	4.445734024047852	876	.019851819
18jun1993	4.369271278381348	877	-.01734875
21jun1993	4.467580795288086	878	.022250813
22jun1993	4.467580795288086	879	0
23jun1993	4.412965774536133	880	-.012300079
24jun1993	4.434810161590576	881	.0049378355
25jun1993	4.445734024047852	882	.0024601799
28jun1993	4.511273860931396	883	.014634576
29jun1993	4.500349521636963	884	-.0024245009
30jun1993	4.565888404846191	885	.014458043
01jul1993	4.456657409667969	886	-.024214081
02jul1993	4.347426414489746	887	-.024814984
06jul1993	4.227272033691406	888	-.028027166
07jul1993	4.325579643249512	889	.022989277
08jul1993	4.478504180908203	890	.034742948
09jul1993	4.554966926574707	891	.016929166
12jul1993	4.380196571350098	892	-.039124668
13jul1993	4.423887729644775	893	.0099252835
14jul1993	4.48942756652832	894	.014706316
15jul1993	4.456657409667969	895	-.0073261773
16jul1993	4.48942756652832	896	.0073261773
19jul1993	4.500349521636963	897	.0024298623
20jul1993	4.653275012969971	898	.033416212
21jul1993	4.675117969512939	899	.0046831211
22jul1993	4.587734222412109	900	-.018868128
23jul1993	4.554966926574707	901	-.0071679992
26jul1993	4.609583377838135	902	.01191921
27jul1993	4.51272439956665	903	-.021236429
28jul1993	4.578763008117676	904	.014527826
29jul1993	4.6778244972229	905	.021404276
30jul1993	4.644802570343018	906	-.007084283
02aug1993	4.798897266387939	907	.032637287
03aug1993	4.809903144836426	908	.0022907923
04aug1993	4.732855796813965	909	-.016148165
05aug1993	4.633793830871582	910	-.021152848
06aug1993	4.545744895935059	911	-.019184327
09aug1993	4.600777149200439	912	.012033627
10aug1993	4.62279224395752	913	.0047736694
11aug1993	4.644802570343018	914	.0047499635
12aug1993	4.611782550811768	915	-.0071344147
13aug1993	4.567756652832031	916	-.0095922537
16aug1993	4.589770317077637	917	.0048077842
17aug1993	4.556751728057861	918	-.0072199535
18aug1993	4.424670219421387	919	-.029414281
19aug1993	4.479703903198242	920	.012361202
20aug1993	4.358629703521729	921	-.027399231
23aug1993	4.4136643409729	922	.012547541
24aug1993	4.556751728057861	923	.031904768
25aug1993	4.567756652832031	924	.0024121695
26aug1993	4.600777149200439	925	.007203036
27aug1993	4.556751728057861	926	-.0096152052
30aug1993	4.51272439956665	927	-.0097089782
31aug1993	4.490711212158203	928	-.0048899627
01sep1993	4.611782550811768	929	.026603363
02sep1993	4.534736156463623	930	-.016847551
03sep1993	4.446684837341309	931	-.019608064
07sep1993	4.479703903198242	932	.0073981131
08sep1993	4.534736156463623	933	.012209951
09sep1993	4.65580940246582	934	.026348872
10sep1993	4.72184944152832	935	.01408478
13sep1993	4.842923641204834	936	.025318043
14sep1993	4.732855796813965	937	-.022989813
15sep1993	4.820909023284912	938	.018433722
16sep1993	4.798897266387939	939	-.0045763492
17sep1993	4.820909023284912	940	.0045763492
20sep1993	4.842923641204834	941	.004556092
21sep1993	4.787889957427979	942	-.011428792
22sep1993	4.809903144836426	943	.0045871432
23sep1993	5.008022785186768	944	.040364236
24sep1993	5.008022785186768	945	0
27sep1993	4.930978298187256	946	-.015503777
28sep1993	4.952990055084229	947	.0044540395
29sep1993	4.864936828613281	948	-.017937714
30sep1993	4.864936828613281	949	0
01oct1993	4.975001335144043	950	.022371909
04oct1993	4.997016906738281	951	.0044154767
05oct1993	4.997016906738281	952	0
06oct1993	4.886947631835938	953	-.022273213
07oct1993	4.91996955871582	954	.006734441
08oct1993	4.897955417633057	955	-.0044844868
11oct1993	4.842923641204834	956	-.01129926
12oct1993	4.831915378570557	957	-.0022756488
13oct1993	4.864936828613281	958	.0068107829
14oct1993	5.06305456161499	959	.03991624
15oct1993	5.052049160003662	960	-.0021760343
18oct1993	5.162115573883057	961	.021552555
19oct1993	5.10708475112915	962	-.010717748
20oct1993	5.140104293823242	963	.0064446274
21oct1993	5.19513463973999	964	.010649172
22oct1993	5.217147827148438	965	.0042283181
25oct1993	5.217147827148438	966	0
26oct1993	5.29693603515625	967	.015177688
27oct1993	5.35234260559082	968	.010405788
28oct1993	5.573971271514893	969	.04057344
29oct1993	5.485317707061768	970	-.016032761
01nov1993	5.551807403564453	971	.012048518
02nov1993	5.651543140411377	972	.017805098
03nov1993	5.607215881347656	973	-.0078743119
04nov1993	5.429912567138672	974	-.032131288
05nov1993	5.396669387817383	975	-.0061410489
08nov1993	5.452075481414795	976	.010214375
09nov1993	5.396669387817383	977	-.010214375
10nov1993	5.474238395690918	978	.014271177
11nov1993	5.407748699188232	979	-.01222029
12nov1993	5.485317707061768	980	.014242145
15nov1993	5.50748348236084	981	.0040327855
16nov1993	5.50748348236084	982	0
17nov1993	5.485317707061768	983	-.0040327855
18nov1993	5.540727138519287	984	.01005073
19nov1993	5.474238395690918	985	-.012072585
22nov1993	5.285851955413818	986	-.035019353
23nov1993	5.285851955413818	987	0
24nov1993	5.407748699188232	988	.02279906
26nov1993	5.429912567138672	989	.0040901625
29nov1993	5.474238395690918	990	.0081301285
30nov1993	5.385587692260742	991	-.01632672
01dec1993	5.551807403564453	992	.030397093
02dec1993	5.518564224243164	993	-.006005811
03dec1993	5.596131324768066	994	.013957802
06dec1993	5.573971271514893	995	-.003967749
07dec1993	5.61829662322998	996	.0079207513
08dec1993	5.607215881347656	997	-.0019742076
09dec1993	5.629377365112305	998	.003944525
10dec1993	5.70694637298584	999	.013685251
13dec1993	5.740194797515869	1000	.0058090519
14dec1993	5.629377365112305	1001	-.019494303
15dec1993	5.573971271514893	1002	-.0098910686
16dec1993	5.540727138519287	1003	-.0059820306
17dec1993	5.551807403564453	1004	.0019977884
20dec1993	5.562891483306885	1005	.0019944911
21dec1993	5.740194797515869	1006	.031375121
22dec1993	5.817763328552246	1007	.013422733
23dec1993	5.751276969909668	1008	-.011493968
27dec1993	5.718029975891113	1009	-.0057975757
28dec1993	5.740194797515869	1010	.0038688104
29dec1993	5.740194797515869	1011	0
30dec1993	5.740194797515869	1012	0
31dec1993	5.718029975891113	1013	-.0038688104
03jan1994	5.61829662322998	1014	-.017595811
04jan1994	5.662625312805176	1015	.007859095
05jan1994	5.651543140411377	1016	-.0019589907
06jan1994	5.640462398529053	1017	-.0019625823
07jan1994	5.729110717773438	1018	.015594274
10jan1994	5.961824417114258	1019	.039816223
11jan1994	6.050471782684326	1020	.014759705
12jan1994	5.98398494720459	1021	-.011049525
13jan1994	6.017227649688721	1022	.0055399048
14jan1994	6.050471782684326	1023	.0055096196
17jan1994	6.061556339263916	1024	.0018303392
18jan1994	6.083719253540039	1025	.0036496394
19jan1994	5.98398494720459	1026	-.016529502
20jan1994	5.950744152069092	1027	-.0055704457
21jan1994	5.98398494720459	1028	.0055704457
24jan1994	5.852440357208252	1029	-.022227995
25jan1994	5.807855606079102	1030	-.0076473132
26jan1994	5.785558700561523	1031	-.0038464826
27jan1994	5.95277214050293	1032	.028492084
28jan1994	5.8190016746521	1033	-.022728303
31jan1994	5.975069046020508	1034	.02646694
01feb1994	5.95277214050293	1035	-.0037386366
02feb1994	6.041953086853027	1036	.014870302
03feb1994	6.186868190765381	1037	.023701694
04feb1994	6.064245700836182	1038	-.020018846
07feb1994	6.14227819442749	1039	.012785549
08feb1994	6.198015213012695	1040	.0090333987
09feb1994	6.108836650848389	1041	-.014492759
10feb1994	5.885883808135986	1042	-.037179444
11feb1994	5.841296672821045	1043	-.007604104
14feb1994	5.863590717315674	1044	.003809361
15feb1994	5.908181190490723	1045	.0075758668
16feb1994	5.796707153320313	1046	-.019048009
17feb1994	5.763267040252686	1047	-.0057855155
18feb1994	5.752118110656738	1048	-.0019363543
22feb1994	5.752118110656738	1049	0
23feb1994	5.72982120513916	1050	-.003883827
24feb1994	5.573756217956543	1051	-.027615134
25feb1994	5.48457670211792	1052	-.016129276
28feb1994	5.540314674377441	1053	.010111382
01mar1994	5.551459789276123	1054	.0020096188
02mar1994	5.696380138397217	1055	.025769992
03mar1994	5.674084186553955	1056	-.003921736
04mar1994	5.807855606079102	1057	.023302242
07mar1994	5.740970611572266	1058	-.011583124
08mar1994	5.685230255126953	1059	-.0097566638
09mar1994	5.830150604248047	1060	.025171204
10mar1994	5.796707153320313	1061	-.0057528084
11mar1994	5.841296672821045	1062	.007662781
14mar1994	5.740970611572266	1063	-.017324513
15mar1994	5.629496574401855	1064	-.019608272
16mar1994	5.674084186553955	1065	.0078891534
17mar1994	5.562605857849121	1066	-.019842496
18mar1994	5.48457670211792	1067	-.014126761
21mar1994	5.451134204864502	1068	-.0061162189
22mar1994	5.495724678039551	1069	.008146761
23mar1994	5.651790142059326	1070	.028001875
24mar1994	5.473429679870605	1071	-.032066915
25mar1994	5.373099803924561	1072	-.018500432
28mar1994	5.361952781677246	1073	-.0020767529
29mar1994	5.283919334411621	1074	-.014660113
30mar1994	5.194741725921631	1075	-.017021213
31mar1994	5.239331245422363	1076	.0085469577
04apr1994	5.239331245422363	1077	0
05apr1994	5.428839683532715	1078	.035531558
06apr1994	5.428839683532715	1079	0
07apr1994	5.406543731689453	1080	-.0041154027
08apr1994	5.205889701843262	1081	-.037819404
11apr1994	5.172445774078369	1082	-.0064449725
12apr1994	5.127856254577637	1083	-.0086579593
13apr1994	5.094413280487061	1084	-.0065431837
14apr1994	5.217035293579102	1085	.023784785
15apr1994	5.194741725921631	1086	-.0042823819
18apr1994	5.161300659179688	1087	-.0064582941
19apr1994	5.027528285980225	1088	-.026260145
20apr1994	4.849167823791504	1089	-.036121361
21apr1994	4.960641384124756	1090	.022727937
22apr1994	4.960641384124756	1091	0
25apr1994	5.161300659179688	1092	.039653569
26apr1994	5.201741218566895	1093	.0078048059
28apr1994	5.168037414550781	1094	-.0065004132
29apr1994	5.246682167053223	1095	.015102902
02may1994	5.47137975692749	1096	.041934915
03may1994	5.482612133026123	1097	.0020508287
04may1994	5.3927321434021	1098	-.016529506
05may1994	5.302854061126709	1099	-.016806969
06may1994	5.212976932525635	1100	-.017094096
09may1994	5.201741218566895	1101	-.0021576616
10may1994	5.325325012207031	1102	.023480326
11may1994	5.201741218566895	1103	-.023480326
12may1994	5.190506458282471	1104	-.0021621434
13may1994	5.212976932525635	1105	.0043198047
16may1994	5.190506458282471	1106	-.0043198047
17may1994	5.336559772491455	1107	.027749931
18may1994	5.291619300842285	1108	-.0084569026
19may1994	5.314090251922607	1109	.0042375261
20may1994	5.370266914367676	1110	.010515781
23may1994	5.325325012207031	1111	-.0084038675
24may1994	5.257917881011963	1112	-.012738637
25may1994	5.257917881011963	1113	0
26may1994	5.190506458282471	1114	-.012903833
27may1994	5.212976932525635	1115	.0043198047
31may1994	5.190506458282471	1116	-.0043198047
01jun1994	5.257917881011963	1117	.012903833
02jun1994	5.145569324493408	1118	-.02159909
03jun1994	5.111862182617188	1119	-.0065722619
06jun1994	5.021984577178955	1120	-.017738568
07jun1994	5.033218860626221	1121	.0022345223
08jun1994	4.999514579772949	1122	-.0067188884
09jun1994	5.055686950683594	1123	.011172915
10jun1994	5.134332656860352	1124	.015436137
13jun1994	5.291619300842285	1125	.03017443
14jun1994	5.493847370147705	1126	.037504502
15jun1994	5.448909282684326	1127	-.0082133487
16jun1994	5.448909282684326	1128	0
17jun1994	5.381497859954834	1129	-.012448709
20jun1994	5.302854061126709	1130	-.014721571
21jun1994	5.235447406768799	1131	-.012792872
22jun1994	5.235447406768799	1132	0
23jun1994	5.156803607940674	1133	-.015135374
24jun1994	5.190506458282471	1134	.0065143444
27jun1994	5.370266914367676	1135	.034046337
28jun1994	5.314090251922607	1136	-.010515781
29jun1994	5.336559772491455	1137	.0042193769
30jun1994	5.302854061126709	1138	-.0063360301
01jul1994	5.302854061126709	1139	0
05jul1994	5.201741218566895	1140	-.019251758
06jul1994	5.190506458282471	1141	-.0021621434
07jul1994	5.370266914367676	1142	.034046337
08jul1994	5.505083560943604	1143	.024794336
11jul1994	5.460143566131592	1144	-.0081968652
12jul1994	5.617433071136475	1145	.028399726
13jul1994	5.797188282012939	1146	.031498209
14jul1994	5.684839248657227	1147	-.01957017
15jul1994	5.684839248657227	1148	0
18jul1994	5.729779243469238	1149	.0078741536
19jul1994	5.639901638031006	1150	-.015810378
20jul1994	5.729779243469238	1151	.015810378
21jul1994	5.572489738464355	1152	-.027835058
22jul1994	5.594960689544678	1153	.004024371
25jul1994	5.639901638031006	1154	.0080003096
26jul1994	5.684839248657227	1155	.0079362253
27jul1994	5.499266624450684	1156	-.033188108
28jul1994	5.612420558929443	1157	.020367356
29jul1994	5.770836353302002	1158	.02783492
01aug1994	5.770836353302002	1159	0
02aug1994	5.702945232391357	1160	-.011834269
03aug1994	5.702945232391357	1161	0
04aug1994	5.340850830078125	1162	-.06559778
05aug1994	5.386113166809082	1163	.0084390333
08aug1994	5.454003810882568	1164	.012525978
09aug1994	5.454003810882568	1165	0
10aug1994	5.47663688659668	1166	.0041412227
11aug1994	5.386113166809082	1167	-.0166672
12aug1994	5.363480567932129	1168	-.0042108814
15aug1994	5.363480567932129	1169	0
16aug1994	5.52189826965332	1170	.029108567
17aug1994	5.54452657699585	1171	.0040895483
18aug1994	5.340850830078125	1172	-.037426267
19aug1994	5.386113166809082	1173	.0084390333
22aug1994	5.340850830078125	1174	-.0084390333
23aug1994	5.363480567932129	1175	.0042281523
24aug1994	5.54452657699585	1176	.033198114
25aug1994	5.408743858337402	1177	-.024794362
26aug1994	5.52189826965332	1178	.020704813
29aug1994	5.52189826965332	1179	0
30aug1994	5.54452657699585	1180	.0040895483
31aug1994	5.295588970184326	1181	-.045937035
01sep1994	5.431373119354248	1182	.025317775
02sep1994	5.363480567932129	1183	-.012578854
06sep1994	5.431373119354248	1184	.012578854
07sep1994	5.363480567932129	1185	-.012578854
08sep1994	5.340850830078125	1186	-.0042281523
09sep1994	5.295588970184326	1187	-.0085107675
12sep1994	5.250328540802002	1188	-.0085835503
13sep1994	5.205066680908203	1189	-.0086581409
14sep1994	5.272960186004639	1190	.012959397
15sep1994	5.227696895599365	1191	-.0086210929
16sep1994	5.18243408203125	1192	-.0086959712
19sep1994	5.069284439086914	1193	-.022075174
20sep1994	5.024019718170166	1194	-.0089693172
21sep1994	4.978755950927734	1195	-.0090503031
22sep1994	4.888236522674561	1196	-.018348442
23sep1994	4.8203444480896	1197	-.013986222
26sep1994	4.8203444480896	1198	0
27sep1994	5.046652317047119	1199	.045879729
28sep1994	5.069284439086914	1200	.0044745556
29sep1994	4.978755950927734	1201	-.01801962
30sep1994	5.024019718170166	1202	.0090503031
03oct1994	4.978755950927734	1203	-.0090503031
04oct1994	4.910866260528564	1204	-.013729697
05oct1994	5.001391410827637	1205	.018265802
06oct1994	4.933497905731201	1206	-.013667905
07oct1994	4.933497905731201	1207	0
10oct1994	5.114545345306396	1208	.036040258
11oct1994	5.318222999572754	1209	.039050717
12oct1994	5.250328540802002	1210	-.012848571
13oct1994	5.227696895599365	1211	-.0043198369
14oct1994	5.318222999572754	1212	.017168408
17oct1994	5.272960186004639	1213	-.0085473154
18oct1994	5.250328540802002	1214	-.004301256
19oct1994	5.318222999572754	1215	.012848571
20oct1994	5.205066680908203	1216	-.021506712
21oct1994	5.227696895599365	1217	.004338304
24oct1994	5.18243408203125	1218	-.0086959712
25oct1994	5.295588970184326	1219	.021599358
26oct1994	5.343084335327148	1220	.0089288726
27oct1994	5.297417163848877	1221	-.0085837031
28oct1994	5.411587238311768	1222	.021323066
31oct1994	5.388753890991211	1223	-.0042282706
01nov1994	5.297417163848877	1224	-.017094795
02nov1994	5.32025146484375	1225	.004301196
03nov1994	5.411587238311768	1226	.01702187
04nov1994	5.274583339691162	1227	-.025642751
07nov1994	5.32025146484375	1228	.0086208815
08nov1994	5.25175142288208	1229	-.012958945
09nov1994	5.183250427246094	1230	-.013129271
10nov1994	5.228917598724365	1231	.0087719411
11nov1994	5.206081390380859	1232	-.0043768561
14nov1994	5.297417163848877	1233	.017391933
15nov1994	5.25175142288208	1234	-.0086577488
16nov1994	5.25175142288208	1235	0
17nov1994	5.183250427246094	1236	-.013129271
18nov1994	5.09191370010376	1237	-.017778622
21nov1994	5.09191370010376	1238	0
22nov1994	4.909245491027832	1239	-.036533471
23nov1994	4.97774600982666	1240	.013856918
25nov1994	5.02341365814209	1241	.0091325343
28nov1994	4.909245491027832	1242	-.022989452
29nov1994	4.932079792022705	1243	.0046405015
30nov1994	4.95491361618042	1244	.0046189702
01dec1994	4.932079792022705	1245	-.0046189702
02dec1994	4.97774600982666	1246	.0092164166
05dec1994	5.046247005462646	1247	.01366762
06dec1994	5.000580310821533	1248	-.0090908315
07dec1994	4.909245491027832	1249	-.018433705
08dec1994	4.817909240722656	1250	-.018780196
09dec1994	4.749409198760986	1251	-.014319835
12dec1994	4.703742504119873	1252	-.009661762
13dec1994	4.772243976593018	1253	.01445816
14dec1994	4.795076847076416	1254	.004773105
15dec1994	4.772243976593018	1255	-.004773105
16dec1994	4.817909240722656	1256	.0095234364
19dec1994	4.795076847076416	1257	-.0047503319
20dec1994	4.795076847076416	1258	0
21dec1994	4.863577365875244	1259	.014184516
22dec1994	4.886410713195801	1260	.0046837777
23dec1994	4.932079792022705	1261	.0093027353
27dec1994	5.069080829620361	1262	.027398741
28dec1994	4.97774600982666	1263	-.018182324
29dec1994	5.09191370010376	1264	.022676552
30dec1994	5.09191370010376	1265	0
03jan1995	5.09191370010376	1266	0
04jan1995	5.228917598724365	1267	.026550565
05jan1995	5.183250427246094	1268	-.0087719411
06jan1995	5.183250427246094	1269	0
09jan1995	5.274583339691162	1270	.017467333
10jan1995	5.183250427246094	1271	-.017467333
11jan1995	5.183250427246094	1272	0
12jan1995	5.13758373260498	1273	-.0088494774
13jan1995	5.228917598724365	1274	.017621418
16jan1995	5.297417163848877	1275	.013015077
17jan1995	5.25175142288208	1276	-.0086577488
18jan1995	5.160416603088379	1277	-.017544312
19jan1995	5.02341365814209	1278	-.026907599
20jan1995	4.817909240722656	1279	-.041769646
23jan1995	4.795076847076416	1280	-.0047503319
24jan1995	4.750796794891357	1281	-.0092773847
25jan1995	4.819983959197998	1282	.01445825
26jan1995	4.681610584259033	1283	-.029128408
27jan1995	4.681610584259033	1284	0
30jan1995	4.566300392150879	1285	-.024938857
31jan1995	4.658549785614014	1286	.02000086
01feb1995	4.635486602783203	1287	-.0049630171
02feb1995	4.727737426757813	1288	.019705566
