date	adjclose_IBM	time	IBM
06oct2006	67.943169	1449	.0026496404
09oct2006	68.645973	1450	.010290873
10oct2006	68.801247	1451	.0022593909
11oct2006	68.801247	1452	0
12oct2006	69.218025	1453	.0060394439
13oct2006	70.345787	1454	.016161587
16oct2006	70.860626	1455	.0072920406
17oct2006	71.056755	1456	.002763988
18oct2006	73.402161	1457	.032474447
19oct2006	73.434853	1458	.00044528223
20oct2006	73.941528	1459	.006875969
23oct2006	74.824112	1460	.011865562
24oct2006	74.766907	1461	-.00076482137
25oct2006	75.044762	1462	.0037093938
26oct2006	74.80777	1463	-.0031630041
27oct2006	74.170341	1464	-.0085573932
30oct2006	74.775085	1465	.0081203878
31oct2006	75.453369	1466	.0090300906
01nov2006	75.020248	1467	-.0057567824
02nov2006	74.92218	1468	-.0013080788
03nov2006	74.701538	1469	-.0029492951
06nov2006	75.674019	1470	.012934208
07nov2006	75.7966	1471	.0016185517
08nov2006	75.911377	1472	.0015131258
09nov2006	75.772003	1473	-.001837694
10nov2006	75.230896	1474	-.0071668755
13nov2006	75.485054	1475	.003372679
14nov2006	76.485291	1476	.013163765
15nov2006	76.337715	1477	-.0019313247
16nov2006	76.632866	1478	.0038589267
17nov2006	76.911613	1479	.0036308418
20nov2006	76.452492	1480	-.0059873601
21nov2006	76.313118	1481	-.0018246754
22nov2006	76.673859	1482	.0047159744
24nov2006	76.534477	1483	-.0018195021
27nov2006	74.97673	1484	-.020563519
28nov2006	74.894745	1485	-.0010940772
29nov2006	75.034126	1486	.001859301
30nov2006	75.362068	1487	.0043610465
01dec2006	74.812759	1488	-.0073156231
04dec2006	76.665657	1489	.024465401
05dec2006	77.46093	1490	.010319827
06dec2006	77.165779	1491	-.0038175955
07dec2006	77.255966	1492	.001168062
08dec2006	76.952614	1493	-.0039343173
11dec2006	76.77224	1494	-.0023467152
12dec2006	77.165779	1495	.0051129707
13dec2006	77.698685	1496	.0068822461
14dec2006	78.182411	1497	.0062063723
15dec2006	78.133224	1498	-.00062932551
18dec2006	78.248001	1499	.001467908
19dec2006	78.707123	1500	.0058503728
20dec2006	78.707123	1501	0
21dec2006	78.633339	1502	-.00093788817
22dec2006	78.092224	1503	-.0069052801
26dec2006	78.428375	1504	.0042953021
27dec2006	79.690964	1505	.015970411
28dec2006	79.502396	1506	-.0023690462
29dec2006	79.649971	1507	.0018545175
03jan2007	79.748352	1508	.0012344051
04jan2007	80.601013	1509	.010635142
05jan2007	79.87133	1510	-.0090942523
08jan2007	81.08474	1511	.015077809
09jan2007	82.043976	1512	.011760618
10jan2007	81.076538	1513	-.011861771
11jan2007	80.879768	1514	-.0024299123
12jan2007	81.445473	1515	.0069700391
16jan2007	82.658875	1516	.014788443
17jan2007	82.002983	1517	-.0079665678
18jan2007	81.53566	1518	-.0057151578
19jan2007	78.846497	1519	-.033537585
22jan2007	79.617172	1520	.0097269202
23jan2007	79.592583	1521	-.00030889487
24jan2007	79.854935	1522	.0032907659
25jan2007	79.945122	1523	.0011287491
26jan2007	79.895927	1524	-.00061554072
29jan2007	80.789581	1525	.011123132
30jan2007	81.470078	1526	.0083877929
31jan2007	81.289703	1527	-.0022164471
01feb2007	81.166725	1528	-.0015139842
02feb2007	81.306099	1529	.001715657
05feb2007	82.298134	1530	.012127401
06feb2007	81.863609	1531	-.0052938713
07feb2007	81.855385	1532	-.00010047078
08feb2007	81.921173	1533	.00080339058
09feb2007	81.041275	1534	-.010798888
12feb2007	81.065948	1535	.00030440916
13feb2007	80.827469	1536	-.0029461333
14feb2007	81.57579	1537	.0092156623
15feb2007	81.345535	1538	-.0028265824
16feb2007	81.403099	1539	.00070739497
20feb2007	81.699142	1540	.0036301613
21feb2007	81.485329	1541	-.0026205177
22feb2007	81.000153	1542	-.0059719491
23feb2007	80.366959	1543	-.0078479089
26feb2007	79.692642	1544	-.0084258663
27feb2007	77.266747	1545	-.030913588
28feb2007	76.427963	1546	-.010915035
01mar2007	75.876999	1547	-.0072350469
02mar2007	74.750397	1548	-.014959074
05mar2007	75.498726	1549	.0099612605
06mar2007	77.135178	1550	.021443656
07mar2007	77.250305	1551	.0014914302
08mar2007	76.477303	1552	-.010056868
09mar2007	76.707558	1553	.0030062411
12mar2007	77.390099	1554	.0088586081
13mar2007	76.238831	1555	-.014987927
14mar2007	77.10228	1556	.011261927
15mar2007	76.847351	1557	-.0033118471
16mar2007	76.682892	1558	-.00214237
19mar2007	77.29142	1559	.0079043228
20mar2007	77.710808	1560	.0054113911
21mar2007	78.418022	1561	.009059431
22mar2007	78.278221	1562	-.0017843576
23mar2007	78.146645	1563	-.0016822973
26mar2007	78.121979	1564	-.00031568503
27mar2007	77.899948	1565	-.0028461486
28mar2007	77.513451	1566	-.0049738092
29mar2007	77.768372	1567	.0032833358
30mar2007	77.513451	1568	-.0032833358
02apr2007	78.29467	1569	.010028053
03apr2007	79.02655	1570	.0093043456
04apr2007	79.117004	1571	.0011439493
05apr2007	79.371925	1572	.0032168957
09apr2007	79.454163	1573	.0010355635
10apr2007	79.322586	1574	-.0016573783
11apr2007	78.253555	1575	-.013568643
12apr2007	78.672943	1576	.0053450349
13apr2007	78.064415	1577	-.0077649797
16apr2007	79.092339	1578	.013081693
17apr2007	79.865334	1579	.0097258734
18apr2007	77.957512	1580	-.024177928
19apr2007	77.538116	1581	-.0053943186
20apr2007	77.776596	1582	.0030709235
23apr2007	78.29467	1583	.0066389665
24apr2007	80.991928	1584	.033869967
25apr2007	83.434273	1585	.029709673
26apr2007	82.973763	1586	-.0055347257
27apr2007	83.195793	1587	.00267234
30apr2007	84.051025	1588	.010227276
01may2007	84.840469	1589	.009348602
02may2007	84.05925	1590	-.0092507564
03may2007	84.536209	1591	.0056580468
04may2007	84.667778	1592	.0015551517
07may2007	84.832245	1593	.0019406122
08may2007	85.269775	1594	.0051443418
09may2007	86.169609	1595	.010497494
10may2007	86.417274	1596	.0028700393
11may2007	87.490471	1597	.012342291
14may2007	87.152	1598	-.0038761578
15may2007	86.541107	1599	-.007034197
16may2007	87.399666	1600	.0098719308
17may2007	86.937363	1601	-.0053035691
18may2007	89.149803	1602	.025130246
21may2007	88.36554	1603	-.0088360664
22may2007	88.084854	1604	-.0031814682
23may2007	87.160255	1605	-.01055216
24may2007	85.814629	1606	-.015558952
25may2007	86.83004	1607	.011763156
29may2007	87.432686	1608	.0069165481
30may2007	88.274734	1609	.0095847417
31may2007	88.002304	1610	-.0030909374
01jun2007	87.952774	1611	-.00056298496
04jun2007	87.696861	1612	-.0029139025
05jun2007	87.374893	1613	-.0036781312
06jun2007	84.543304	1614	-.032944098
07jun2007	84.039726	1615	-.005974263
08jun2007	85.088158	1616	.012398249
11jun2007	85.21199	1617	.0014542879
12jun2007	84.485512	1618	-.0085620945
13jun2007	85.129433	1619	.0075927745
14jun2007	85.732079	1620	.0070542321
15jun2007	86.755737	1621	.011869485
18jun2007	86.953873	1622	.0022812262
19jun2007	87.919746	1623	.011046647
20jun2007	87.506981	1624	-.0047058538
21jun2007	88.002304	1625	.0056444248
22jun2007	86.219147	1626	-.020470724
25jun2007	86.764	1627	.0062995157
26jun2007	86.953873	1628	.0021859906
27jun2007	87.036423	1629	.00094890414
28jun2007	87.465698	1630	.0049200132
29jun2007	86.887825	1631	-.0066287774
02jul2007	86.689697	1632	-.0022828742
03jul2007	87.985794	1633	.014840325
05jul2007	89.199333	1634	.013698194
06jul2007	90.008362	1635	.0090290112
09jul2007	89.958832	1636	-.00055043399
10jul2007	89.678146	1637	-.0031250319
11jul2007	90.066147	1638	.0043172562
12jul2007	90.214745	1639	.0016485136
13jul2007	89.653381	1640	-.0062419623
16jul2007	90.52845	1641	.0097132493
17jul2007	91.444794	1642	.010071277
18jul2007	91.700714	1643	.002794724
19jul2007	95.646782	1644	.042131886
20jul2007	94.779968	1645	-.0091039697
23jul2007	96.076057	1646	.013582061
24jul2007	95.902695	1647	-.0018060622
25jul2007	97.495987	1648	.016477138
26jul2007	96.19989	1649	-.013383002
27jul2007	95.448654	1650	-.0078397654
30jul2007	94.540558	1651	-.0095595242
31jul2007	91.345734	1652	-.034377348
01aug2007	92.493233	1653	.012483904
02aug2007	93.475624	1654	.010565215
03aug2007	92.3694	1655	-.011904942
06aug2007	94.02047	1656	.017716765
07aug2007	93.723274	1657	-.0031659717
08aug2007	93.599014	1658	-.0013266971
09aug2007	91.734985	1659	-.020116026
10aug2007	93.317337	1660	.017102085
13aug2007	93.375328	1661	.00062124594
14aug2007	92.828552	1662	-.0058728894
15aug2007	92.149216	1663	-.0073450948
16aug2007	90.87339	1664	-.013941952
17aug2007	91.875824	1665	.010970704
20aug2007	90.484016	1666	-.015264705
21aug2007	90.334892	1667	-.0016494313
22aug2007	91.130211	1668	.0087655829
23aug2007	92.331467	1669	.013095628
24aug2007	93.814407	1670	.015933439
27aug2007	93.980103	1671	.0017646441
28aug2007	92.787125	1672	-.012775198
29aug2007	94.91626	1673	.022687139
30aug2007	95.579025	1674	.0069583682
31aug2007	96.672585	1675	.011376456
04sep2007	97.915268	1676	.01277264
05sep2007	97.658447	1677	-.0026263327
06sep2007	97.443054	1678	-.0022080112
07sep2007	95.728149	1679	-.017755751
10sep2007	95.935265	1680	.0021612393
11sep2007	97.21936	1681	.013296235
12sep2007	96.100952	1682	-.011570648
13sep2007	96.059525	1683	-.00043117724
14sep2007	95.380188	1684	-.0070971628
17sep2007	94.874832	1685	-.0053124172
18sep2007	96.622871	1686	.018257011
19sep2007	96.656013	1687	.0003429458
20sep2007	96.813423	1688	.0016272307
21sep2007	96.747147	1689	-.00068481459
24sep2007	96.308067	1690	-.0045487508
25sep2007	96.52346	1691	.0022340035
26sep2007	97.177948	1692	.0067577218
27sep2007	97.517609	1693	.00348915
28sep2007	97.592171	1694	.00076430896
01oct2007	98.611176	1695	.010387326
02oct2007	98.056107	1696	-.0056447666
03oct2007	96.432335	1697	-.016698262
04oct2007	95.844131	1698	-.0061183283
05oct2007	96.349487	1699	.0052588321
08oct2007	97.567314	1700	.012560467
09oct2007	98.006401	1701	.0044902521
10oct2007	98.271507	1702	.0027013368
11oct2007	97.799286	1703	-.0048168548
12oct2007	97.600456	1704	-.0020351072
15oct2007	97.782715	1705	.0018656536
16oct2007	99.083389	1706	.01321399
17oct2007	95.918686	1707	-.032461002
18oct2007	95.106804	1708	-.0085002994
19oct2007	93.019089	1709	-.022195784
22oct2007	93.922112	1710	.0096611101
23oct2007	95.007385	1711	.011488791
24oct2007	93.574158	1712	-.015200376
25oct2007	93.458168	1713	-.0012403171
26oct2007	94.22036	1714	.0081223566
29oct2007	95.106804	1715	.0093642194
30oct2007	94.543457	1716	-.0059409202
31oct2007	96.200371	1717	.01737362
01nov2007	94.154076	1718	-.021500669
02nov2007	94.932823	1719	.0082369745
05nov2007	93.94696	1720	-.010439144
06nov2007	93.756416	1721	-.0020302692
07nov2007	92.351364	1722	-.015099625
08nov2007	88.21933	1723	-.045774382
09nov2007	83.347351	1724	-.056809269
12nov2007	84.345024	1725	.011898988
13nov2007	87.52095	1726	.036962382
14nov2007	85.999504	1727	-.017536666
15nov2007	86.132523	1728	.0015455406
16nov2007	87.121887	1729	.01142107
19nov2007	84.985199	1730	-.024831029
20nov2007	85.982872	1731	.011671002
21nov2007	84.985199	1732	-.011671002
23nov2007	86.506653	1733	.017744211
26nov2007	84.777351	1734	-.020192899
27nov2007	86.323746	1735	.018076289
28nov2007	89.266884	1736	.033525866
29nov2007	89.374969	1737	.001210082
30nov2007	87.446129	1738	-.021817727
03dec2007	87.986542	1739	.0061609345
04dec2007	88.651649	1740	.0075307707
05dec2007	89.923691	1741	.014246792
06dec2007	91.204033	1742	.014137686
07dec2007	90.505661	1743	-.0076867151
10dec2007	90.946304	1744	.0048568686
11dec2007	88.950951	1745	-.022184169
12dec2007	90.181419	1746	.013738311
13dec2007	89.940315	1747	-.0026771259
14dec2007	87.936653	1748	-.022529582
17dec2007	86.905724	1749	-.011792811
18dec2007	88.385605	1750	.016885221
19dec2007	89.075661	1751	.0077770134
20dec2007	90.489029	1752	.015742486
21dec2007	92.326424	1753	.020101765
24dec2007	92.825256	1754	.005388381
26dec2007	92.750427	1755	-.00080645375
27dec2007	91.120895	1756	-.017725162
28dec2007	91.528275	1757	.0044607902
31dec2007	89.873802	1758	-.018241448
02jan2008	87.03875	1759	-.032053068
03jan2008	87.213341	1760	.0020038914
04jan2008	84.078979	1761	-.03660072
07jan2008	83.181076	1762	-.010736719
08jan2008	81.135841	1763	-.024895066
09jan2008	81.734444	1764	.0073506963
10jan2008	83.07299	1765	.016244125
11jan2008	81.202354	1766	-.022775382
14jan2008	85.575493	1767	.052454703
15jan2008	84.660957	1768	-.0107444
16jan2008	84.494675	1769	-.0019660322
17jan2008	84.054039	1770	-.0052285972
18jan2008	85.966248	1771	.022494836
22jan2008	84.153809	1772	-.021308569
23jan2008	88.211014	1773	.04708565
24jan2008	88.884445	1774	.0076053292
25jan2008	86.897408	1775	-.022608958
28jan2008	87.279854	1776	.0043914677
29jan2008	88.211014	1777	.010612162
30jan2008	87.836884	1778	-.0042503299
31jan2008	89.05072	1779	.013724599
01feb2008	90.688568	1780	.018225212
04feb2008	89.732468	1781	-.010598646
05feb2008	87.313103	1782	-.027332122
06feb2008	86.453499	1783	-.009893856
07feb2008	85.410278	1784	-.012140235
08feb2008	86.186432	1785	.0090463143
11feb2008	87.747086	1786	.017945886
12feb2008	88.907143	1787	.013133835
13feb2008	90.484489	1788	.017585965
14feb2008	88.573318	1789	-.021347782
15feb2008	88.598358	1790	.00028266001
19feb2008	87.630249	1791	-.01098708
20feb2008	90.008781	1792	.026780991
21feb2008	89.240974	1793	-.0085669486
22feb2008	90.19239	1794	.010604772
25feb2008	91.869888	1795	.018428259
26feb2008	95.458549	1796	.038318798
27feb2008	97.194466	1797	.018021656
28feb2008	96.176285	1798	-.010530964
29feb2008	95.024574	1799	-.012047273
03mar2008	95.333366	1800	.0032443341
04mar2008	96.568535	1801	.012873093
05mar2008	96.301468	1802	-.0027694004
06mar2008	93.906242	1803	-.025186699
07mar2008	95.091339	1804	.012541031
10mar2008	95.149757	1805	.0006141499
11mar2008	97.219498	1806	.02151924
12mar2008	97.703552	1807	.0049666325
13mar2008	96.735451	1808	-.0099579766
14mar2008	96.167938	1809	-.0058839209
17mar2008	96.435005	1810	.0027732404
18mar2008	98.821884	1811	.02444982
19mar2008	97.595062	1812	-.012492179
20mar2008	98.755119	1813	.011816343
24mar2008	99.364357	1814	.0061502242
25mar2008	98.454674	1815	-.0091971904
26mar2008	97.57003	1816	-.0090258988
27mar2008	96.409966	1817	-.011960805
28mar2008	95.617119	1818	-.008257702
31mar2008	96.092827	1819	.0049627991
01apr2008	97.219498	1820	.011656614
02apr2008	95.817413	1821	-.014526849
03apr2008	96.827248	1822	.010484003
04apr2008	96.610268	1823	-.0022434124
07apr2008	97.069275	1824	.0047398722
08apr2008	97.035896	1825	-.00034392285
09apr2008	97.453178	1826	.004291066
10apr2008	99.130676	1827	.017066902
11apr2008	96.810562	1828	-.02368284
14apr2008	97.878815	1829	.010974027
15apr2008	97.78701	1830	-.00093838066
16apr2008	100.54111	1831	.027774923
17apr2008	102.71935	1832	.021433793
18apr2008	103.82098	1833	.010667643
21apr2008	103.77925	1834	-.00040204954
22apr2008	103.21174	1835	-.0054834653
23apr2008	103.15332	1836	-.00056616438
24apr2008	103.64572	1837	.0047621308
25apr2008	102.71935	1838	-.0089780949
28apr2008	101.55929	1839	-.011357718
29apr2008	102.52739	1840	.0094872313
30apr2008	100.73306	1841	-.017655978
01may2008	103.16167	1842	.023823339
02may2008	102.8028	1843	-.0034847194
05may2008	101.84304	1844	-.0093798107
06may2008	102.50236	1845	.0064529888
07may2008	104.02748	1846	.014769307
08may2008	104.68111	1847	.006263616
09may2008	103.96044	1848	-.006908264
12may2008	104.94926	1849	.009466581
13may2008	106.07217	1850	.010642639
14may2008	106.85987	1851	.0073986803
15may2008	107.64759	1852	.0073444834
16may2008	107.11127	1853	-.0049946685
19may2008	105.99675	1854	-.010459742
20may2008	104.89899	1855	-.010410575
21may2008	103.59174	1856	-.0125403
22may2008	104.49676	1857	.0086984858
23may2008	104.07776	1858	-.0040177419
27may2008	106.69228	1859	.024810465
28may2008	108.5526	1860	.017286055
29may2008	108.69507	1861	.0013116029
30may2008	108.46042	1862	-.0021611219
02jun2008	106.7258	1863	-.016122377
03jun2008	107.12803	1864	.0037617262
04jun2008	106.88502	1865	-.0022709977
05jun2008	107.65596	1866	.0071869348
06jun2008	104.69788	1867	-.027861757
09jun2008	105.46882	1868	.0073365206
10jun2008	105.53586	1869	.00063543132
11jun2008	103.28168	1870	-.021590797
12jun2008	103.78447	1871	.004856355
13jun2008	105.71184	1872	.018400539
16jun2008	106.18111	1873	.0044293082
17jun2008	104.83195	1874	-.012787622
18jun2008	104.04425	1875	-.0075422721
19jun2008	104.76491	1876	.0069025727
20jun2008	102.8543	1877	-.01840543
23jun2008	103.45766	1878	.0058489786
24jun2008	103.45766	1879	0
25jun2008	104.3962	1880	.0090308795
26jun2008	101.50515	1881	-.028083762
27jun2008	100.60013	1882	-.008956003
30jun2008	99.326385	1883	-.012742281
01jul2008	99.946495	1884	.0062237429
02jul2008	99.804039	1885	-.0014263398
03jul2008	100.17275	1886	.0036875659
07jul2008	101.8152	1887	.016263194
08jul2008	103.80961	1888	.01939912
09jul2008	100.89342	1889	-.028493848
10jul2008	103.22302	1890	.022827229
11jul2008	102.33475	1891	-.0086425636
14jul2008	101.84872	1892	-.0047607329
15jul2008	103.23978	1893	.013565593
16jul2008	105.53586	1894	.021996573
17jul2008	106.02189	1895	.0045947875
18jul2008	108.8459	1896	.026287563
21jul2008	107.81518	1897	-.0095146885
22jul2008	108.93808	1898	.0103612
23jul2008	108.53585	1899	-.0036991078
24jul2008	108.93808	1900	.0036991078
25jul2008	107.70624	1901	-.011372145
28jul2008	105.79563	1902	-.017898273
29jul2008	106.9772	1903	.01110646
30jul2008	107.98277	1904	.0093560154
31jul2008	107.24535	1905	-.0068524689
01aug2008	106.12244	1906	-.010525674
04aug2008	106.89339	1907	.0072384635
05aug2008	107.99115	1908	.010217254
06aug2008	108.65575	1909	.0061353166
07aug2008	108.56321	1910	-.00085201528
08aug2008	108.36131	1911	-.0018615172
11aug2008	106.50214	1912	-.017305948
12aug2008	105.34122	1913	-.010960275
13aug2008	105.82915	1914	.0046211365
14aug2008	106.78817	1915	.0090211751
15aug2008	106.30025	1916	-.0045795403
18aug2008	104.81123	1917	-.014106655
19aug2008	103.10349	1918	-.016427688
20aug2008	103.06144	1919	-.00040795709
21aug2008	103.46523	1920	.0039103311
22aug2008	105.09726	1921	.015650561
25aug2008	103.35587	1922	-.016708091
26aug2008	103.05302	1923	-.0029344573
27aug2008	103.79332	1924	.0071579567
28aug2008	104.80283	1925	.0096791256
29aug2008	102.40527	1926	-.0231426
02sep2008	99.61232	1927	-.027652284
03sep2008	99.553421	1928	-.00059145642
04sep2008	96.743652	1929	-.028629674
05sep2008	96.180016	1930	-.0058431234
08sep2008	98.670113	1931	.025560493
09sep2008	96.777306	1932	-.019369569
10sep2008	99.301056	1933	.025743684
11sep2008	100.2769	1934	.0097791674
12sep2008	100.08341	1935	-.0019314118
15sep2008	96.903496	1936	-.032288365
16sep2008	97.626968	1937	.0074381763
17sep2008	93.774048	1938	-.040265627
18sep2008	96.844604	1939	.032219537
19sep2008	99.98246	1940	.031887092
22sep2008	97.761566	1941	-.022463255
23sep2008	97.046509	1942	-.00734118
24sep2008	97.971878	1943	.0094901435
25sep2008	101.04243	1944	.030860094
26sep2008	100.46198	1945	-.0057612755
29sep2008	96.289375	1946	-.042421315
30sep2008	98.392502	1947	.021606617
01oct2008	92.646767	1948	-.060170546
02oct2008	88.112434	1949	-.05018039
03oct2008	87.018814	1950	-.012489313
06oct2008	84.646492	1951	-.027640682
07oct2008	80.465485	1952	-.050655335
08oct2008	76.175117	1953	-.054793462
09oct2008	74.871178	1954	-.017265862
10oct2008	73.819611	1955	-.014144584
13oct2008	77.571587	1956	.049576785
14oct2008	78.740921	1957	.014961774
15oct2008	74.273888	1958	-.058403537
16oct2008	76.991119	1959	.035930637
17oct2008	76.368599	1960	-.0081184795
20oct2008	77.823959	1961	.018877741
21oct2008	74.753403	1962	-.040254612
22oct2008	70.32843	1963	-.061018605
23oct2008	70.959366	1964	.0089312717
24oct2008	69.041321	1965	-.027402224
27oct2008	67.013908	1966	-.029804992
28oct2008	73.424225	1967	.091353737
29oct2008	74.198174	1968	.010485615
30oct2008	76.292892	1969	.027840247
31oct2008	78.210938	1970	.024829723
03nov2008	77.966972	1971	-.0031241979
04nov2008	78.572678	1972	.0077387202
05nov2008	75.661949	1973	-.037748646
06nov2008	72.032814	1974	-.049153615
07nov2008	72.980278	1975	.013067475
10nov2008	70.949997	1976	-.028213879
11nov2008	69.994072	1977	-.013564808
12nov2008	67.456215	1978	-.036931831
13nov2008	71.237617	1979	.054542296
14nov2008	67.95533	1980	-.047170438
17nov2008	65.544365	1981	-.036123335
18nov2008	67.743843	1982	.033006337
19nov2008	64.266975	1983	-.052687682
20nov2008	60.688599	1984	-.057290047
21nov2008	63.344887	1985	.042838342
24nov2008	67.583107	1986	.064763866
25nov2008	68.226036	1987	.0094681969
26nov2008	69.088898	1988	.012567795
28nov2008	69.029686	1989	-.00085740432
01dec2008	65.053711	1990	-.059323393
02dec2008	67.54081	1991	.037518751
03dec2008	68.24295	1992	.010342136
04dec2008	65.510529	1993	-.040863268
05dec2008	68.17527	1994	.039871018
08dec2008	71.787491	1995	.051628347
09dec2008	69.951775	1996	-.025904167
10dec2008	70.095589	1997	.0020537928
11dec2008	68.166817	1998	-.027901975
12dec2008	69.537254	1999	.019904755
15dec2008	70.019447	2000	.00691038
16dec2008	73.090256	2001	.042922035
17dec2008	72.616524	2002	-.0065025617
18dec2008	71.059975	2003	-.021668261
19dec2008	70.653908	2004	-.0057308148
22dec2008	69.359604	2005	-.018488798
23dec2008	68.183731	2006	-.017098632
24dec2008	68.116058	2007	-.00099299836
26dec2008	68.801277	2008	.010009318
29dec2008	68.733604	2009	-.00098408107
30dec2008	70.679298	2010	.027914494
31dec2008	71.195328	2011	.007274474
02jan2009	73.910835	2012	.037432242
05jan2009	73.445557	2013	-.006315032
06jan2009	75.484306	2014	.027380366
07jan2009	74.266129	2015	-.016269797
08jan2009	73.750099	2016	-.0069726333
09jan2009	71.652138	2017	-.028859351
12jan2009	72.506546	2018	.011853858
13jan2009	72.193542	2019	-.0043262453
14jan2009	70.374748	2020	-.025516093
15jan2009	71.161484	2021	.011117205
16jan2009	71.838242	2022	.0094652334
20jan2009	69.351151	2023	-.035234209
21jan2009	77.336929	2024	.10898884
22jan2009	76.194901	2025	-.014877044
23jan2009	75.704247	2026	-.0064602825
26jan2009	77.489204	2027	.023304373
27jan2009	77.53997	2028	.00065492181
28jan2009	80.213173	2029	.0338942
29jan2009	78.259026	2030	-.024663586
30jan2009	77.531502	2031	-.0093398374
02feb2009	76.922417	2032	-.00788699
03feb2009	79.079597	2033	.02765757
04feb2009	78.529732	2034	-.0069776066
05feb2009	78.174431	2035	-.0045346785
06feb2009	81.77227	2036	.044995569
09feb2009	82.350647	2037	.0070481221
10feb2009	79.331177	2038	-.037355114
11feb2009	80.938728	2039	.020061227
12feb2009	80.862183	2040	-.0009461717
13feb2009	79.815994	2041	-.013022343
17feb2009	77.119736	2042	-.034364689
18feb2009	77.834206	2043	.0092217717
19feb2009	75.639778	2044	-.028598685
20feb2009	75.520699	2045	-.001575539
23feb2009	71.761253	2046	-.051062088
24feb2009	73.487877	2047	.023775769
25feb2009	73.062599	2048	-.0058038556
26feb2009	75.673798	2049	.035115369
27feb2009	78.276497	2050	.033815425
02mar2009	75.741844	2051	-.03291662
03mar2009	74.65313	2052	-.014478325
04mar2009	76.116081	2053	.019407114
05mar2009	74.406479	2054	-.022716541
06mar2009	72.986046	2055	-.019274751
09mar2009	71.004257	2056	-.027528435
10mar2009	74.210846	2057	.044170476
11mar2009	75.376106	2058	.015580021
12mar2009	76.890091	2059	.01988668
13mar2009	76.856071	2060	-.00044254074
16mar2009	77.587547	2061	.0094724707
17mar2009	79.024986	2062	.018357143
18mar2009	78.20845	2063	-.010386382
19mar2009	78.812347	2064	.0076919757
20mar2009	78.684761	2065	-.0016201744
23mar2009	83.958199	2066	.064869538
24mar2009	83.609474	2067	-.0041621975
25mar2009	83.311775	2068	-.0035669429
26mar2009	84.017731	2069	.0084379585
27mar2009	80.079674	2070	-.048005797
30mar2009	80.394371	2071	.0039221006
31mar2009	82.410187	2072	.024764894
01apr2009	83.022591	2073	.0074036922
02apr2009	85.752869	2074	.032356791
03apr2009	86.943642	2075	.013790573
06apr2009	86.382271	2076	-.0064776558
07apr2009	83.992218	2077	-.028058304
08apr2009	86.067574	2078	.024408575
09apr2009	86.50135	2079	.0050272988
13apr2009	85.012878	2080	-.017357269
14apr2009	84.434502	2081	-.0068266504
15apr2009	84.077271	2082	-.0042398423
16apr2009	86.271706	2083	.025765421
17apr2009	86.135612	2084	-.0015787401
20apr2009	85.42115	2085	-.0083292127
21apr2009	87.020187	2086	.018546401
22apr2009	87.224327	2087	.0023431417
23apr2009	86.263199	2088	-.011080198
24apr2009	85.123459	2089	-.013300414
27apr2009	85.012878	2090	-.0012999041
28apr2009	86.70549	2091	.019714449
29apr2009	88.491653	2092	.020391032
30apr2009	87.78569	2093	-.008009729
01may2009	88.976463	2094	.013473371
04may2009	90.320343	2095	.01499084
05may2009	90.031151	2096	-.0032069869
06may2009	89.449753	2097	-.006478684
07may2009	87.714104	2098	-.019594343
08may2009	86.773613	2099	-.010780127
11may2009	87.979156	2100	.013797351
12may2009	88.868355	2101	.010056186
13may2009	87.431961	2102	-.016295211
14may2009	86.397415	2103	-.011903144
15may2009	86.671013	2104	.0031617314
18may2009	89.41555	2105	.031175118
19may2009	90.210701	2106	.0088534495
20may2009	88.96241	2107	-.013934135
21may2009	87.910759	2108	-.011891724
22may2009	87.115608	2109	-.0090861311
26may2009	89.791748	2110	.030257013
27may2009	88.004807	2111	-.020101646
28may2009	89.509605	2112	.01695451
29may2009	90.869049	2113	.015073506
01jun2009	92.655991	2114	.01947416
02jun2009	91.339294	2115	-.014312526
03jun2009	91.048592	2116	-.0031877453
04jun2009	90.911797	2117	-.0015035698
05jun2009	91.689842	2118	.0085218335
08jun2009	91.903587	2119	.0023284627
09jun2009	92.459343	2120	.0060289484
10jun2009	92.638885	2121	.001939971
11jun2009	93.536636	2122	.0096442085
12jun2009	92.519188	2123	-.010937132
15jun2009	92.014748	2124	-.0054671955
16jun2009	91.758247	2125	-.0027914918
17jun2009	91.484642	2126	-.0029862609
18jun2009	90.911797	2127	-.0062813433
19jun2009	90.535599	2128	-.0041466383
22jun2009	89.36425	2129	-.013022413
23jun2009	89.295853	2130	-.00076567207
24jun2009	89.047905	2131	-.0027805611
25jun2009	90.680946	2132	.018172778
26jun2009	90.356049	2133	-.0035893009
29jun2009	90.484299	2134	.0014183797
30jun2009	89.278755	2135	-.013412785
01jul2009	89.637848	2136	.0040140846
02jul2009	86.978813	2137	-.030113079
06jul2009	86.910416	2138	-.00078667927
07jul2009	85.662117	2139	-.014467197
08jul2009	86.081062	2140	.0048787515
09jul2009	87.278061	2141	.013809687
10jul2009	86.20932	2142	-.012320831
13jul2009	88.594757	2143	.027294388
14jul2009	88.278404	2144	-.0035771756
15jul2009	91.672745	2145	.03772961
16jul2009	94.596832	2146	.031398878
17jul2009	98.683716	2147	.042295955
20jul2009	99.555817	2148	.0087985117
21jul2009	100.06881	2149	.0051395861
22jul2009	98.811966	2150	-.012639334
23jul2009	100.08591	2151	.012810177
24jul2009	100.58181	2152	.0049425391
