date	DJIA_returns
03jan1994	
04jan1994	.0072408789
05jan1994	.0039353124
06jan1994	.0013310574
07jan1994	.0044304105
10jan1994	
11jan1994	-.0039399494
12jan1994	-.00043646939
13jan1994	-.0016122492
14jan1994	.006425757
17jan1994	
18jan1994	0
19jan1994	.003631389
20jan1994	.001952038
21jan1994	.0057696165
24jan1994	
25jan1994	-.004469695
26jan1994	.0032447446
27jan1994	.004671785
28jan1994	.0048604109
31jan1994	
01feb1994	-.0036135595
02feb1994	.0029044561
03feb1994	-.0019841196
04feb1994	-.024555134
07feb1994	
08feb1994	-.000074251424
09feb1994	.0066063157
10feb1994	-.0093468465
11feb1994	-.00014378689
14feb1994	
15feb1994	.0061820783
16feb1994	.0022884642
17feb1994	-.0037227257
18feb1994	-.0090088909
22feb1994	
23feb1994	-.0051208902
24feb1994	-.013394624
25feb1994	-.00029168374
28feb1994	
01mar1994	-.0059650205
02mar1994	.005891942
03mar1994	-.0019122042
04mar1994	.0020583565
07mar1994	
08mar1994	-.0011676273
09mar1994	.0004386536
10mar1994	-.0059317471
11mar1994	.0083397077
14mar1994	
15mar1994	-.0034722292
16mar1994	-.00037418399
17mar1994	.0044053881
18mar1994	.0078626452
21mar1994	
22mar1994	-.00059529697
23mar1994	.0017873526
24mar1994	-.012579207
25mar1994	-.012206893
28mar1994	
29mar1994	-.016975863
30mar1994	-.019730994
31mar1994	.002536234
04apr1994	
05apr1994	.022579726
06apr1994	.0011747074
07apr1994	.0036701648
08apr1994	-.005157785
11apr1994	
12apr1994	-.0019374858
13apr1994	-.0055071721
14apr1994	.00048603342
15apr1994	-.00048603342
18apr1994	
19apr1994	-.00016569989
20apr1994	-.0058488827
21apr1994	.014847389
22apr1994	-.0010573871
25apr1994	
26apr1994	-.0016852727
28apr1994	
29apr1994	.0036407884
02may1994	
03may1994	.0036113637
04may1994	-.0044952999
05may1994	-.00048149764
06may1994	-.0071876161
09may1994	
10may1994	.0075136065
11may1994	-.0075136065
12may1994	.0065368102
13may1994	.0018707219
16may1994	
17may1994	.013287365
18may1994	.0032950416
19may1994	.006964935
20may1994	.00195875
23may1994	
24may1994	.00073722348
25may1994	.0027011996
26may1994	-.00049011764
27may1994	.00097993028
31may1994	
01jun1994	.00065431453
02jun1994	-.0004893968
03jun1994	.0035133781
06jun1994	
07jun1994	-.0033517806
08jun1994	-.0017214265
09jun1994	.00098364474
10jun1994	.0053968951
13jun1994	
14jun1994	.0083470261
15jun1994	-.0064219539
16jun1994	.0055066869
17jun1994	-.0091090538
20jun1994	
21jun1994	-.009108929
22jun1994	.0045205611
23jun1994	-.0069182431
24jun1994	-.016944215
27jun1994	
28jun1994	-.0043126661
29jun1994	-.00070599793
30jun1994	-.011544295
01jul1994	.0059656682
05jul1994	
06jul1994	.0060106856
07jul1994	.0037810919
08jul1994	.0056018541
11jul1994	
12jul1994	-.000089142246
13jul1994	.00043745927
14jul1994	.0093961405
15jul1994	.0038862831
18jul1994	
19jul1994	-.0018976871
20jul1994	-.0056290198
21jul1994	.001388774
22jul1994	.00069369707
25jul1994	
26jul1994	-.0016476472
27jul1994	-.004079849
28jul1994	.0027807534
29jul1994	.0089843003
01aug1994	
02aug1994	-.00051352411
03aug1994	-.00093823037
04aug1994	-.0071099196
05aug1994	-.0049968143
08aug1994	
09aug1994	.00051932433
10aug1994	.002924554
11aug1994	-.0042194328
12aug1994	.0047369725
15aug1994	
16aug1994	.0064361999
17aug1994	-.0021399385
18aug1994	-.0055895792
19aug1994	-.000085166772
22aug1994	
23aug1994	.0065391343
24aug1994	.018603185
25aug1994	-.0043873778
26aug1994	.013269695
29aug1994	
30aug1994	.0047209905
31aug1994	-.00099100138
01sep1994	-.0030659514
02sep1994	-.0040734159
06sep1994	
07sep1994	-.0031984693
08sep1994	.0056987423
09sep1994	-.0086467797
12sep1994	
13sep1994	.005043813
14sep1994	.0039793216
15sep1994	.014918926
16sep1994	-.0052058408
19sep1994	
20sep1994	-.017328521
21sep1994	-.0045306883
22sep1994	-.003764011
23sep1994	-.0014030429
26sep1994	
27sep1994	.0035787248
28sep1994	.0039115055
29sep1994	-.0060909609
30sep1994	-.0029722571
03oct1994	
04oct1994	-.011966642
05oct1994	-.0036344111
06oct1994	-.0031152174
07oct1994	.0057757725
10oct1994	
11oct1994	.014421899
12oct1994	-.00043348302
13oct1994	.003811945
14oct1994	.0052612722
17oct1994	
18oct1994	-.0016297695
19oct1994	.0047112359
20oct1994	-.0063437284
21oct1994	-.0050881188
24oct1994	
25oct1994	-.0012224315
26oct1994	-.00061310886
27oct1994	.0069710491
28oct1994	.014222981
31oct1994	
01nov1994	-.01151658
02nov1994	-.0068152291
03nov1994	.0022777542
04nov1994	-.010024351
07nov1994	
08nov1994	.0057254056
09nov1994	.00026362442
10nov1994	-.002550391
11nov1994	-.0053834007
14nov1994	
15nov1994	-.00088031183
16nov1994	.0049116169
17nov1994	-.0044700564
18nov1994	-.003346731
21nov1994	
22nov1994	-.024578618
23nov1994	-.00091398921
25nov1994	
28nov1994	
29nov1994	-.00027012435
30nov1994	.00018185387
01dec1994	-.010311744
02dec1994	.01201923
05dec1994	
06dec1994	.0010764155
07dec1994	-.0027882056
08dec1994	-.013418437
09dec1994	.0014586538
12dec1994	
13dec1994	-.00081521325
14dec1994	.0082958089
15dec1994	.0051066522
16dec1994	.011018689
19dec1994	
20dec1994	-.0062319641
21dec1994	.00915593
22dec1994	.0034450225
23dec1994	.0048402715
27dec1994	
28dec1994	-.0057653538
29dec1994	-.0015795968
30dec1994	.00026343946
03jan1995	
04jan1995	.0049817148
05jan1995	-.001746104
06jan1995	.004272949
09jan1995	
10jan1995	.0013948837
11jan1995	-.0012188127
12jan1995	-.00078487699
13jan1995	.012735342
16jan1995	
17jan1995	-.00042736254
18jan1995	-.00042748312
19jan1995	-.011975276
20jan1995	-.0032973774
23jan1995	
24jan1995	-.0012186015
25jan1995	.0022626931
26jan1995	-.00026092073
27jan1995	-.0032218606
30jan1995	
31jan1995	.0030693409
01feb1995	.00096209836
02feb1995	.0060142623
03feb1995	.014839824
06feb1995	
07feb1995	-.000086370215
08feb1995	-.00051310478
09feb1995	-.00068382523
10feb1995	.0016235623
13feb1995	
14feb1995	.0010211841
15feb1995	.0070288423
16feb1995	.00033863811
17feb1995	-.0085580992
21feb1995	
22feb1995	.002288033
23feb1995	.0075924601
24feb1995	.0020985256
27feb1995	
28feb1995	.005620277
01mar1995	-.0040595368
02mar1995	-.0037293136
03mar1995	.0024292946
06mar1995	
07mar1995	-.0087762726
08mar1995	.0041804118
09mar1995	.0010448602
10mar1995	.013024306
13mar1995	
14mar1995	.0058261445
15mar1995	-.0025670172
16mar1995	.0075929342
17mar1995	.001105271
20mar1995	
21mar1995	-.0027144279
22mar1995	.0025454629
23mar1995	.0011847252
24mar1995	.012360175
27mar1995	
28mar1995	-.0013310113
29mar1995	.0021629187
30mar1995	.0028224539
31mar1995	-.0035701529
03apr1995	
04apr1995	.0079330467
05apr1995	-.00024756411
06apr1995	.0011516403
07apr1995	-.0030459641
10apr1995	
11apr1995	-.0026403165
12apr1995	.0025593624
13apr1995	.0024673173
17apr1995	
18apr1995	-.0038808291
19apr1995	.0067632631
20apr1995	.00549172
21apr1995	.0092768213
24apr1995	
25apr1995	-.00088563282
26apr1995	-.000079033431
27apr1995	.0034523373
28apr1995	.0015215026
01may1995	
02may1995	.00296122
03may1995	.01017473
04may1995	-.0030894424
05may1995	-.0037366794
08may1995	
09may1995	.0015749163
10may1995	.0031471779
11may1995	.0014904644
12may1995	.0043815193
15may1995	
16may1995	-.00054559699
17may1995	-.0028110652
18may1995	-.018705945
19may1995	.0001589366
22may1995	
23may1995	.0092414012
24may1995	.00038767152
25may1995	-.0058596851
26may1995	-.0098460764
30may1995	
31may1995	.01955325
01jun1995	.0017028325
02jun1995	-.0063607744
05jun1995	
06jun1995	.0019305144
07jun1995	-.00517936
08jun1995	-.00077572389
09jun1995	-.0077859904
12jun1995	
13jun1995	.0085209189
14jun1995	.0014640405
15jun1995	.0011549437
16jun1995	.0032241447
19jun1995	
20jun1995	-.0006854207
21jun1995	-.00076062657
22jun1995	.0093119312
23jun1995	-.00082835846
26jun1995	
27jun1995	-.0019002139
28jun1995	.0031167301
29jun1995	-.0013681217
30jun1995	.0012167006
03jul1995	
05jul1995	
06jul1995	.010511749
07jul1995	.0082697384
10jul1995	
11jul1995	-.0046445914
12jul1995	.0099257799
13jul1995	.000040178958
14jul1995	-.0039549782
17jul1995	
18jul1995	-.010615092
19jul1995	-.012326241
20jul1995	.002735517
21jul1995	0
24jul1995	
25jul1995	.0097580841
26jul1995	-.0015687799
27jul1995	.0054471372
28jul1995	-.0036536329
31jul1995	
01aug1995	-.0017218061
02aug1995	-.0021767099
03aug1995	.0024000301
04aug1995	-.0038274294
07aug1995	
08aug1995	0
09aug1995	-.0046620551
10aug1995	-.0059752469
11aug1995	-.0054762522
14aug1995	
15aug1995	-.0040900246
16aug1995	-.0003792631
17aug1995	-.0018231849
18aug1995	-.0028177919
21aug1995	
22aug1995	.0012214435
23aug1995	-.0077281822
24aug1995	-.00092302536
25aug1995	.0045261979
28aug1995	
29aug1995	.0031382879
30aug1995	-.00084014185
31aug1995	.001300087
01sep1995	.0079887183
05sep1995	
06sep1995	.002935675
07sep1995	-.0030127352
08sep1995	.0066165756
11sep1995	
12sep1995	.0089440607
13sep1995	.0038495956
14sep1995	.0075841425
15sep1995	-.00088130386
18sep1995	
19sep1995	-.0028007741
20sep1995	.0053662527
21sep1995	-.0052907658
22sep1995	-.00068194576
25sep1995	
26sep1995	-.00090819877
27sep1995	-.00068220345
28sep1995	.0052963612
29sep1995	.00030071702
02oct1995	
03oct1995	-.0024307906
04oct1995	-.0019030399
05oct1995	.0046383664
06oct1995	.0013638388
09oct1995	
10oct1995	-.0011475388
11oct1995	.0030562882
12oct1995	.0062378049
13oct1995	.0060468707
16oct1995	
17oct1995	.0024154321
18oct1995	-.0038502649
19oct1995	.0052046576
20oct1995	-.0015817627
23oct1995	
24oct1995	.0059083435
25oct1995	-.0062868847
26oct1995	-.010544185
27oct1995	.0080313589
30oct1995	
31oct1995	-.00022915013
01nov1995	.0023524496
02nov1995	.0087537868
03nov1995	.0035249568
06nov1995	
07nov1995	-.0035334362
08nov1995	.011532121
09nov1995	.0023793729
10nov1995	.0012615079
13nov1995	
14nov1995	-.00022367906
15nov1995	.010401774
16nov1995	.0094237141
17nov1995	.0041348971
20nov1995	
21nov1995	.0080866674
22nov1995	.0035886322
24nov1995	
27nov1995	
28nov1995	.0014228456
29nov1995	.0053929584
30nov1995	-.00610408
01dec1995	.0024877244
04dec1995	
05dec1995	.0073530013
06dec1995	.0041785864
07dec1995	-.0076728994
08dec1995	-.00049054134
11dec1995	
12dec1995	-.0018147866
13dec1995	.007997104
14dec1995	-.0066009597
15dec1995	-.0010464302
18dec1995	
19dec1995	.0068100085
20dec1995	-.0099458518
21dec1995	.0073278216
22dec1995	.00028258958
26dec1995	
27dec1995	-.0008496021
28dec1995	-.0019840028
29dec1995	.0041751708
02jan1996	
03jan1996	.0032048617
04jan1996	-.0039024272
05jan1996	.0014659846
08jan1996	
09jan1996	-.013085281
10jan1996	-.019126682
11jan1996	.0063696052
12jan1996	-.00078607426
15jan1996	
16jan1996	.0087723481
17jan1996	-.0041989349
18jan1996	.011274535
19jan1996	.01170445
22jan1996	
23jan1996	-.0052037779
24jan1996	.0096923215
25jan1996	-.0049733538
26jan1996	.010472423
29jan1996	
30jan1996	.01426725
31jan1996	.0026149193
01feb1996	.0018073947
02feb1996	-.0057648695
05feb1996	
06feb1996	.0095738405
07feb1996	.0059370254
08feb1996	.0085808942
09feb1996	.00039164483
12feb1996	
13feb1996	.00019284734
14feb1996	-.0038781201
15feb1996	-.0050633275
16feb1996	-.0086932508
20feb1996	
21feb1996	.010468077
22feb1996	.016628604
23feb1996	.0039203488
26feb1996	
27feb1996	-.0028594034
28feb1996	-.0077790292
29feb1996	-.0037463948
01mar1996	.0092432359
04mar1996	
05mar1996	.0075196722
06mar1996	-.0022444455
07mar1996	.0021150634
08mar1996	-.030822741
11mar1996	
12mar1996	.00051771878
13mar1996	-.002720427
14mar1996	.0031089555
15mar1996	-.00019511965
18mar1996	
19mar1996	-.0024821991
20mar1996	-.0024882893
21mar1996	-.0050592697
22mar1996	.001733074
25mar1996	
26mar1996	.0047267452
27mar1996	-.0077398559
28mar1996	.00070533139
29mar1996	-.0077928724
01apr1996	
02apr1996	.0060056346
03apr1996	.003179193
04apr1996	-.0012064682
08apr1996	
09apr1996	-.0060888813
10apr1996	-.013476131
11apr1996	.00019864007
12apr1996	.0082616489
15apr1996	
16apr1996	.0048337281
17apr1996	-.012549879
18apr1996	.00032608761
19apr1996	-.0029331546
22apr1996	
23apr1996	.0042766859
24apr1996	-.0062266253
25apr1996	.0023398043
26apr1996	.0001939987
29apr1996	
30apr1996	-.00077721913
01may1996	.0011019332
02may1996	-.013898316
03may1996	-.0036879927
06may1996	
07may1996	-.0079667531
08may1996	.0097494693
09may1996	.00019728896
10may1996	.0078230007
13may1996	
14may1996	.0075147492
15may1996	.00012977258
16may1996	.0017068291
17may1996	.0092647988
20may1996	
21may1996	-.0021871966
22may1996	.0072502131
23may1996	-.0027521192
24may1996	.00012837265
28may1996	
29may1996	-.0062968265
30may1996	.0034450046
31may1996	-.0088616256
03jun1996	
04jun1996	.0072628264
05jun1996	.0055917576
06jun1996	-.0053305747
07jun1996	.0052656112
10jun1996	
11jun1996	-.0033830719
12jun1996	-.000065293963
13jun1996	-.0018258215
14jun1996	-.0015034404
17jun1996	
18jun1996	-.0043879901
19jun1996	.0036040528
20jun1996	.0019597271
21jun1996	.0080600828
24jun1996	
25jun1996	.00025880436
26jun1996	-.0064146719
27jun1996	-.00091026514
28jun1996	-.0040415833
01jul1996	
02jul1996	-.0016768207
03jul1996	-.0030393538
05jul1996	
08jul1996	
09jul1996	.0055745495
10jul1996	.003896124
11jul1996	-.014942465
12jul1996	-.0018094266
15jul1996	
16jul1996	.0017276371
17jul1996	.0033756972
18jul1996	.016105838
19jul1996	-.006860802
22jul1996	
23jul1996	-.0082682995
24jul1996	.0015213449
25jul1996	.012493751
26jul1996	.0093713338
29jul1996	
30jul1996	.0086732088
31jul1996	.0085334573
01aug1996	.011837941
02aug1996	.015092659
05aug1996	
06aug1996	.0038398164
07aug1996	.0039527854
08aug1996	-.0009061608
09aug1996	-.0056482363
12aug1996	
13aug1996	-.010165499
14aug1996	.0034647058
15aug1996	-.00019414641
16aug1996	.0041690823
19aug1996	
20aug1996	.0038211057
21aug1996	-.0055104378
22aug1996	.0076423874
23aug1996	-.0018732169
26aug1996	
27aug1996	.0030477252
28aug1996	.00019430974
29aug1996	-.011396217
30aug1996	-.0055824597
03sep1996	
04sep1996	.0015054487
05sep1996	-.0088673458
06sep1996	.0093904566
09sep1996	
10sep1996	-.0011621424
11sep1996	.0048318338
12sep1996	.0029531082
13sep1996	.011469108
16sep1996	
17sep1996	-.00006284874
18sep1996	-.0019496912
19sep1996	-.0016380671
20sep1996	.0035249055
23sep1996	
24sep1996	-.0035195642
25sep1996	.00056675478
26sep1996	-.0014489384
27sep1996	.00069322163
30sep1996	
01oct1996	.00385677
02oct1996	.0049110041
03oct1996	-.00018878136
04oct1996	.010064017
07oct1996	
08oct1996	-.002183059
09oct1996	-.0060769655
10oct1996	-.00151029
11oct1996	.0080245594
14oct1996	
15oct1996	-.00086896558
16oct1996	.0026660284
17oct1996	.006355999
18oct1996	.0057646083
21oct1996	
22oct1996	-.0047841943
23oct1996	-.0041890126
24oct1996	-.0073123942
25oct1996	.002423442
28oct1996	
29oct1996	.0057246825
30oct1996	-.0022982929
31oct1996	.0060136714
01nov1996	-.0012363316
04nov1996	
05nov1996	.0065166368
06nov1996	.015748862
07nov1996	.0045753713
08nov1996	.0022179214
11nov1996	
12nov1996	.0016675042
13nov1996	.0013078171
14nov1996	.0061586001
15nov1996	.0055334955
18nov1996	
19nov1996	.0079548303
20nov1996	.0050547165
21nov1996	-.0017978466
22nov1996	.0082682548
25nov1996	
26nov1996	-.0029641481
27nov1996	-.0044628368
29nov1996	
02dec1996	
03dec1996	-.012188963
04dec1996	-.003070198
05dec1996	.0022021956
06dec1996	-.0086060259
09dec1996	
10dec1996	.0014392708
11dec1996	-.010986635
12dec1996	-.015553324
13dec1996	.00018402647
16dec1996	
17dec1996	.006357817
18dec1996	.0060750307
19dec1996	.019792544
20dec1996	.0016607092
23dec1996	
24dec1996	.005199891
26dec1996	
27dec1996	.0021712589
30dec1996	
31dec1996	-.015556999
02jan1997	
03jan1997	.01564718
06jan1997	
07jan1997	.0050851242
08jan1997	-.0077840136
09jan1997	.011565832
10jan1997	.011721557
13jan1997	
14jan1997	.0078848321
15jan1997	-.0052501732
16jan1997	.005705548
17jan1997	.0099614942
20jan1997	
21jan1997	.0058319592
22jan1997	-.004932337
23jan1997	-.013859007
24jan1997	-.0088119814
27jan1997	
28jan1997	-.00069233956
29jan1997	.012639011
30jan1997	.012255528
31jan1997	-.0015795353
03feb1997	
04feb1997	.0040059504
05feb1997	-.012750932
06feb1997	.0038698618
07feb1997	.012141993
10feb1997	
11feb1997	.0075479532
12feb1997	.014981752
13feb1997	.0086971018
14feb1997	-.0047789719
18feb1997	
19feb1997	-.0067194258
20feb1997	-.013300061
21feb1997	.0006119106
24feb1997	
25feb1997	.0042189751
26feb1997	-.0077954694
27feb1997	-.0083562909
28feb1997	-.0068579912
03mar1997	
04mar1997	-.0096139917
05mar1997	.013498688
06mar1997	-.00016556613
07mar1997	.0080584968
10mar1997	
11mar1997	.00081471272
12mar1997	-.0064837835
13mar1997	-.023061372
14mar1997	.0081900544
17mar1997	
18mar1997	-.0085070906
19mar1997	-.0027413338
20mar1997	-.008380916
21mar1997	-.0022737135
24mar1997	
25mar1997	-.0042201923
26mar1997	.0006586198
27mar1997	-.020572985
31mar1997	
01apr1997	.0041789841
02apr1997	-.014326816
03apr1997	-.0061041545
04apr1997	.0074934065
07apr1997	
08apr1997	.0080896327
09apr1997	-.0068808156
10apr1997	-.003630993
11apr1997	-.02294608
14apr1997	
15apr1997	.020747676
16apr1997	.01397622
17apr1997	-.0031892769
18apr1997	.0067279409
21apr1997	
22apr1997	.025699126
23apr1997	-.0030586503
24apr1997	-.0030092283
25apr1997	-.0078899842
28apr1997	
29apr1997	.026048634
30apr1997	.0067225765
01may1997	-.0046491553
02may1997	.013485735
05may1997	
06may1997	.0016122516
07may1997	-.019519901
08may1997	.0071676932
09may1997	.0046007801
12may1997	
13may1997	-.0025454932
14may1997	.001641469
15may1997	.0064830035
16may1997	-.01911922
19may1997	
20may1997	.010264105
21may1997	-.0017500194
22may1997	-.0044759801
23may1997	.012021514
27may1997	
28may1997	-.003552112
29may1997	-.0036834043
30may1997	.00011729764
02jun1997	
03jun1997	.0031161101
04jun1997	-.0058277906
05jun1997	.0048892042
06jun1997	.017704707
09jun1997	
10jun1997	.0080931261
11jun1997	.0048375637
12jun1997	.017745933
13jun1997	.009109661
16jun1997	
17jun1997	-.0014562744
18jun1997	-.0054355701
19jun1997	.0075311358
20jun1997	.0024977853
23jun1997	
24jun1997	.020023724
25jun1997	-.00881413
26jun1997	-.0046571312
27jun1997	.0043632295
30jun1997	
01jul1997	.0064358329
02jul1997	.0094150938
03jul1997	.012801011
07jul1997	
08jul1997	.013124661
09jul1997	-.015170408
10jul1997	.0056366166
11jul1997	.0044355807
14jul1997	
15jul1997	.0066332729
16jul1997	.0078890873
17jul1997	-.0022553257
18jul1997	-.016379999
21jul1997	
22jul1997	.019405181
23jul1997	.003307736
24jul1997	.0035260513
25jul1997	-.00043008686
28jul1997	
29jul1997	.0065563689
30jul1997	.0097825127
31jul1997	-.0039179898
01aug1997	-.0034806542
04aug1997	
05aug1997	-.0013316446
06aug1997	.0087275058
07aug1997	-.0086713294
08aug1997	-.019333195
11aug1997	
12aug1997	-.012640789
13aug1997	-.0040933648
14aug1997	.0017277458
15aug1997	-.031642281
18aug1997	
19aug1997	.014596898
20aug1997	.012940484
21aug1997	-.015995106
22aug1997	-.00076544075
25aug1997	
26aug1997	-.0098902034
27aug1997	.0006563919
28aug1997	-.012001351
29aug1997	-.009402819
02sep1997	
03sep1997	.0018841081
04sep1997	-.0034767336
05sep1997	-.0057146205
08sep1997	
09sep1997	.0021329625
10sep1997	-.017035767
11sep1997	-.0075811571
12sep1997	.010645452
15sep1997	
16sep1997	.022384122
17sep1997	-.0012013389
18sep1997	.0045897868
19sep1997	-.0006881564
22sep1997	
23sep1997	-.0033531946
24sep1997	-.0079802675
25sep1997	-.0074517946
26sep1997	.0094064763
29sep1997	
30sep1997	-.0057942444
01oct1997	.0088016726
02oct1997	.0014996902
03oct1997	.001375603
06oct1997	
07oct1997	.0095942868
08oct1997	-.010231528
09oct1997	-.0041642962
10oct1997	-.0020128316
13oct1997	
14oct1997	.0029773728
15oct1997	-.0047430345
16oct1997	-.01489071
17oct1997	-.011637104
20oct1997	
21oct1997	.017395139
22oct1997	-.0032047117
23oct1997	-.023534009
24oct1997	-.01700977
27oct1997	
28oct1997	.046008404
29oct1997	.0011129762
30oct1997	-.016792059
31oct1997	.0081505002
03nov1997	
04nov1997	.0019187987
05nov1997	.00044727715
06nov1997	-.0012135414
07nov1997	-.01335406
10nov1997	
11nov1997	.00081265398
12nov1997	-.021044845
13nov1997	.011611317
14nov1997	.011250964
17nov1997	
18nov1997	-.0061763525
19nov1997	.0096153868
20nov1997	.013101253
21nov1997	.0069342107
24nov1997	
25nov1997	.0052681146
26nov1997	-.0018162854
28nov1997	
01dec1997	
02dec1997	.00071360235
03dec1997	.0016422431
04dec1997	.0022572076
05dec1997	.012219172
08dec1997	
09dec1997	-.0075715454
10dec1997	-.0088430978
11dec1997	-.016401885
12dec1997	-.0013629418
15dec1997	
16dec1997	.006757753
17dec1997	-.0023723161
18dec1997	-.014036017
19dec1997	-.011563441
22dec1997	
23dec1997	-.016445395
24dec1997	-.004121989
26dec1997	
29dec1997	
30dec1997	.015732061
31dec1997	-.00097574672
02jan1998	
05jan1998	
06jan1998	-.0091582807
07jan1998	-.00050352351
08jan1998	-.012690472
09jan1998	-.028890993
12jan1998	
13jan1998	.011047384
14jan1998	.0067746174
15jan1998	-.012008049
16jan1998	.0079998495
20jan1998	
21jan1998	-.010048926
22jan1998	-.0081828311
23jan1998	-.0039062246
26jan1998	
27jan1998	.013155781
28jan1998	.01276389
29jan1998	.0072442447
30jan1998	-.0083781388
02feb1998	
03feb1998	.0064630043
04feb1998	-.0037618245
05feb1998	-.0015338209
06feb1998	.0088602267
09feb1998	
10feb1998	.013970781
11feb1998	.002280467
12feb1998	.0065990784
13feb1998	.000059738231
17feb1998	
18feb1998	.0062387078
19feb1998	-.0089714881
20feb1998	.0045695668
23feb1998	
24feb1998	-.004779493
25feb1998	.010420975
26feb1998	.0038811441
27feb1998	.0064626364
02mar1998	
03mar1998	.0040127654
04mar1998	-.0053246631
05mar1998	-.011176819
06mar1998	.014701291
09mar1998	
10mar1998	.0088297287
11mar1998	.0037681351
12mar1998	-.0018679141
13mar1998	-.0066087344
16mar1998	
17mar1998	.0035652807
18mar1998	.0028998125
19mar1998	.0031458333
20mar1998	.011675223
23mar1998	
24mar1998	.0099534672
25mar1998	-.0035596818
26mar1998	-.0029244502
27mar1998	-.0057597687
30mar1998	
31mar1998	.0020122319
01apr1998	.0077553298
02apr1998	.01325358
03apr1998	-.00035943053
06apr1998	
07apr1998	-.0085305264
08apr1998	-.0072859582
09apr1998	.011559774
13apr1998	
14apr1998	.010804397
15apr1998	.0056992271
16apr1998	-.0093975114
17apr1998	.0099682184
20apr1998	
21apr1998	.004703572
22apr1998	-.0008954205
23apr1998	-.0036451523
24apr1998	-.0086457236
27apr1998	
28apr1998	-.0020968865
29apr1998	.0058888863
30apr1998	.012417731
01may1998	.0091926148
04may1998	
05may1998	-.0049170521
06may1998	-.010209823
07may1998	-.0086484123
08may1998	.0087036313
11may1998	
12may1998	.007697281
13may1998	.0054502557
14may1998	-.0043091043
15may1998	-.0083457353
18may1998	
19may1998	.00041315865
20may1998	.012820239
21may1998	-.0042734626
22may1998	-.0019652413
26may1998	
27may1998	-.0030346056
28may1998	.0037561124
29may1998	-.0078623137
01jun1998	
02jun1998	-.0034950709
03jun1998	-.0098831244
04jun1998	.0075544557
05jun1998	.01866794
08jun1998	
09jun1998	-.0021722093
10jun1998	-.0086807087
11jun1998	-.017986925
12jun1998	.0026260887
15jun1998	
16jun1998	.0043208161
17jun1998	.018768458
18jun1998	-.001864841
19jun1998	-.011427755
22jun1998	
23jun1998	.013379085
24jun1998	.010749132
25jun1998	.0013113464
26jun1998	.0010022261
29jun1998	
30jun1998	-.0050520874
01jul1998	.010738624
02jul1998	-.0025904903
06jul1998	
07jul1998	-.00074044813
08jul1998	.0098499851
09jul1998	-.0093283588
10jul1998	.0017542741
13jul1998	
14jul1998	.016283438
15jul1998	-.0011980853
16jul1998	.010097852
17jul1998	.0010478103
20jul1998	
21jul1998	-.011420649
22jul1998	-.0066903397
23jul1998	-.021696219
24jul1998	.00049018458
27jul1998	
28jul1998	-.010405912
29jul1998	-.0022207964
30jul1998	.012483809
31jul1998	-.016042581
03aug1998	
04aug1998	-.034671739
05aug1998	.0069825798
06aug1998	.0036088084
07aug1998	.0023684455
10aug1998	
11aug1998	-.013147504
12aug1998	.010591467
13aug1998	-.010987347
14aug1998	-.0040865941
17aug1998	
18aug1998	.016172107
19aug1998	-.0024552175
20aug1998	-.0094622588
21aug1998	-.0090708686
24aug1998	
25aug1998	.0041982112
26aug1998	-.0092609301
27aug1998	-.042831413
28aug1998	-.01409721
31aug1998	
01sep1998	.037535444
02sep1998	-.0057733199
03sep1998	-.012952338
04sep1998	-.0054782708
08sep1998	
09sep1998	-.019610565
10sep1998	-.032234181
11sep1998	.023355743
14sep1998	
15sep1998	.0098988069
16sep1998	.0081158392
17sep1998	-.027064526
18sep1998	.0027762768
21sep1998	
22sep1998	-.0045544966
23sep1998	.032050613
24sep1998	-.018868614
25sep1998	.0033410531
28sep1998	
29sep1998	-.0034985761
30sep1998	-.029883252
01oct1998	-.02715363
02oct1998	.019739628
05oct1998	
06oct1998	.0021642658
07oct1998	-.00016662145
08oct1998	-.0012640608
09oct1998	.021446059
12oct1998	
13oct1998	-.0079462938
14oct1998	.0038523721
15oct1998	.040647067
16oct1998	.014046483
19oct1998	
20oct1998	.0046427986
21oct1998	.0015719001
22oct1998	.001631349
23oct1998	-.0095199496
26oct1998	
27oct1998	-.0078782327
28oct1998	.00070852961
29oct1998	.014592131
30oct1998	.011361812
02nov1998	
03nov1998	0
04nov1998	.008804217
05nov1998	.014954004
06nov1998	.0067062429
09nov1998	
10nov1998	-.003826106
11nov1998	-.0045410083
12nov1998	.0006706774
13nov1998	.010124369
16nov1998	
17nov1998	-.0027747964
18nov1998	.006082993
19nov1998	.0016510277
20nov1998	.011364008
23nov1998	
24nov1998	-.0078305621
25nov1998	.0014106453
27nov1998	
30nov1998	
01dec1998	.0018619349
02dec1998	-.007583254
03dec1998	-.020604618
04dec1998	.015250781
07dec1998	
08dec1998	-.0046953564
09dec1998	-.0020834804
10dec1998	-.018779613
11dec1998	-.0022442325
14dec1998	
15dec1998	.014578822
16dec1998	-.0037130034
17dec1998	.009647836
18dec1998	.0031282848
21dec1998	
22dec1998	.0061675343
23dec1998	.017271731
24dec1998	.0017328933
28dec1998	
29dec1998	.01016095
30dec1998	-.0049840678
31dec1998	-.010100824
04jan1999	
05jan1999	.013724762
06jan1999	.024797337
07jan1999	-.00075565302
08jan1999	.011006848
11jan1999	
12jan1999	-.015209849
13jan1999	-.013293707
14jan1999	-.024757499
15jan1999	.023793377
19jan1999	
