date	adjclose_IBM	adjclose_MSFT
14jan1997	30.03108978271484	7.087964057922363
15jan1997	29.60125923156738	7.025697708129883
16jan1997	29.75859069824219	7.13985013961792
17jan1997	29.71364402770996	7.233251571655273
20jan1997	30.02829360961914	7.534205436706543
21jan1997	30.20810699462891	7.887045860290527
22jan1997	28.41000938415527	8.084227561950684
23jan1997	27.28618621826172	7.866291999816895
24jan1997	27.06142616271973	7.964880466461182
27jan1997	26.20732688903809	7.980445384979248
28jan1997	27.10637855529785	7.938934326171875
29jan1997	28.11781311035156	8.073846817016602
30jan1997	28.27514457702637	8.395554542541504
31jan1997	28.20770835876465	8.468196868896484
03feb1997	27.84809303283691	8.499332427978516
04feb1997	27.62333679199219	8.56159496307373
05feb1997	26.74675750732422	8.16724681854248
06feb1997	26.31420707702637	8.063467025756836
07feb1997	26.80984497070313	8.333286285400391
10feb1997	25.72842979431152	8.115354537963867
11feb1997	26.17902374267578	8.177620887756348
12feb1997	26.13397026062012	8.291777610778809
13feb1997	26.38179206848145	8.302155494689941
14feb1997	26.13397026062012	8.125732421875
18feb1997	26.17902374267578	8.084227561950684
19feb1997	25.88615036010742	8.094601631164551
20feb1997	25.45809555053711	7.907803535461426
21feb1997	24.80474090576172	7.887045860290527
24feb1997	25.93120765686035	8.312530517578125
25feb1997	26.40432167053223	8.260643005371094
26feb1997	26.47189521789551	8.32291316986084
27feb1997	25.77349090576172	7.980445384979248
28feb1997	25.90866470336914	8.094601631164551
03mar1997	26.15648078918457	8.260643005371094
04mar1997	26.11144065856934	8.229509353637695
05mar1997	26.22407341003418	8.374799728393555
06mar1997	26.42684745788574	8.115354537963867
07mar1997	26.08889579772949	8.032336235046387
10mar1997	26.33672904968262	8.302155494689941
11mar1997	26.31420707702637	8.16724681854248
12mar1997	26.11144065856934	8.198376655578613
13mar1997	25.75096702575684	8.271018981933594
14mar1997	25.88615036010742	8.219132423400879
17mar1997	25.14267349243164	8.343667030334473
18mar1997	25.12013626098633	8.271018981933594
19mar1997	24.84979248046875	8.032336235046387
20mar1997	24.6695556640625	7.970066070556641
21mar1997	23.88103866577148	7.804023742675781
24mar1997	24.64702224731445	7.482316017150879
25mar1997	24.48932647705078	7.497880935668945
26mar1997	25.2778377532959	7.824779987335205
27mar1997	24.69209289550781	7.783266544342041
31mar1997	24.73715400695801	7.612039089202881
01apr1997	24.64702224731445	7.741761684417725
02apr1997	24.1063346862793	7.637982845306396
03apr1997	23.63321113586426	7.897424221038818
04apr1997	23.2952823638916	7.819591045379639
07apr1997	23.88103866577148	7.959690570831299
08apr1997	24.6245059967041	8.156864166259766
09apr1997	23.99368667602539	8.136110305786133
10apr1997	23.97115898132324	8.032336235046387
11apr1997	24.03874206542969	7.887045860290527
14apr1997	24.60197067260742	8.084227561950684
15apr1997	24.84979248046875	8.063467025756836
16apr1997	24.7822093963623	8.156864166259766
17apr1997	24.8272590637207	8.146490097045898
18apr1997	25.18773651123047	8.935195922851563
21apr1997	24.75968742370605	8.935195922851563
22apr1997	25.23278617858887	9.184259414672852
23apr1997	25.66085243225098	9.557852745056152
24apr1997	27.68848419189453	9.474833488464355
25apr1997	27.17032432556152	9.433322906494141
28apr1997	27.10272598266602	9.53709888458252
29apr1997	28.54459190368652	9.879566192626953
30apr1997	28.92758560180664	10.08711528778076
01may1997	29.08529281616211	10.04560470581055
02may1997	29.22047996520996	10.02484893798828
05may1997	29.94140625	9.978150367736816
06may1997	29.82876396179199	9.73946475982666
07may1997	29.29127311706543	9.588988304138184
08may1997	30.23978233337402	9.661632537841797
