date	adjclose__IXIC	adjclose__FCHI	adjclose__GDAXI
28oct2016	5190.10009765625	4548.580078125	10696.1904296875
31oct2016	5189.14013671875	4509.259765625	10665.009765625
01nov2016	5153.580078125	4470.27978515625	10526.16015625
02nov2016	5105.56982421875	4414.669921875	10370.9296875
03nov2016	5058.41015625	4411.68017578125	10325.8798828125
04nov2016	5046.3701171875	4377.4599609375	10259.1298828125
07nov2016	5166.169921875	4461.2099609375	10456.9501953125
08nov2016	5193.490234375	4476.89013671875	10482.3203125
09nov2016	5251.06982421875	4543.47998046875	10646.009765625
10nov2016	5208.7998046875	4530.9501953125	10630.1201171875
11nov2016	5237.10986328125	4489.27001953125	10667.9501953125
14nov2016	5218.39990234375	4508.5498046875	10693.6904296875
15nov2016	5275.6201171875	4536.52978515625	10735.1396484375
16nov2016	5294.580078125	4501.14013671875	10663.8701171875
17nov2016	5333.97021484375	4527.77001953125	10685.5400390625
18nov2016	5321.509765625	4504.35009765625	10664.5595703125
21nov2016	5368.85986328125	4529.580078125	10685.1298828125
22nov2016	5386.35009765625	4548.35009765625	10713.849609375
23nov2016	5380.68017578125	4529.2099609375	10662.4404296875
24nov2016		4542.56005859375	10689.259765625
25nov2016	5398.919921875	4550.27001953125	10699.26953125
28nov2016	5368.81005859375	4510.39013671875	10582.669921875
29nov2016	5379.919921875	4551.4599609375	10620.490234375
30nov2016	5323.68017578125	4578.33984375	10640.2998046875
01dec2016	5251.10986328125	4560.60986328125	10534.0498046875
02dec2016	5255.64990234375	4528.81982421875	10513.349609375
05dec2016	5308.89013671875	4574.31982421875	10684.830078125
06dec2016	5333	4631.93994140625	10775.3203125
07dec2016	5393.759765625	4694.72021484375	10986.6904296875
08dec2016	5417.35986328125	4735.47998046875	11179.419921875
09dec2016	5444.5	4764.06982421875	11203.6298828125
12dec2016	5412.5400390625	4760.77001953125	11190.2099609375
13dec2016	5463.830078125	4803.8701171875	11284.650390625
14dec2016	5436.669921875	4769.240234375	11244.83984375
15dec2016	5456.85009765625	4819.22998046875	11366.400390625
16dec2016	5437.16015625	4833.27001953125	11404.009765625
19dec2016	5457.43994140625	4822.77001953125	11426.7001953125
20dec2016	5483.93994140625	4849.89013671875	11464.740234375
21dec2016	5471.43017578125	4833.81982421875	11468.6396484375
22dec2016	5447.419921875	4834.6298828125	11456.099609375
23dec2016	5462.68994140625	4839.68017578125	11449.9296875
27dec2016	5487.43994140625	4848.27978515625	11472.240234375
28dec2016	5438.56005859375	4848.009765625	11474.990234375
29dec2016	5432.08984375	4838.47021484375	11451.0498046875
30dec2016	5383.1201171875	4862.31005859375	11481.0595703125
02jan2017		4882.3798828125	11598.330078125
03jan2017	5429.080078125	4899.330078125	11584.240234375
04jan2017	5477	4899.39990234375	11584.3095703125
05jan2017	5487.93994140625	4900.64013671875	11584.9404296875
06jan2017	5521.06005859375	4909.83984375	11599.009765625
09jan2017	5531.81982421875	4887.56982421875	11563.990234375
10jan2017	5551.81982421875	4888.22998046875	11583.2998046875
11jan2017	5563.64990234375	4888.7099609375	11646.169921875
12jan2017	5547.490234375	4863.97021484375	11521.0400390625
13jan2017	5574.1201171875	4922.490234375	11629.1796875
16jan2017		4882.18017578125	11554.7099609375
17jan2017	5538.72998046875	4859.68994140625	11540
18jan2017	5555.64990234375	4853.39990234375	11599.3896484375
19jan2017	5540.080078125	4841.14013671875	11596.8896484375
20jan2017	5555.330078125	4850.669921875	11630.1298828125
23jan2017	5552.93994140625	4821.41015625	11545.75
24jan2017	5600.9599609375	4830.02978515625	11594.9404296875
25jan2017	5656.33984375	4877.669921875	11806.0498046875
26jan2017	5655.18017578125	4867.240234375	11848.6298828125
27jan2017	5660.77978515625	4839.97998046875	11814.26953125
30jan2017	5613.7099609375	4784.64013671875	11681.8896484375
31jan2017	5614.7900390625	4748.89990234375	11535.3095703125
01feb2017	5642.64990234375	4794.580078125	11659.5
02feb2017	5636.2001953125	4794.2900390625	11627.9501953125
03feb2017	5666.77001953125	4825.419921875	11651.490234375
06feb2017	5663.5498046875	4778.080078125	11509.83984375
07feb2017	5674.22021484375	4754.47021484375	11549.4404296875
08feb2017	5682.4501953125	4766.60009765625	11543.3798828125
09feb2017	5715.18017578125	4826.240234375	11642.8603515625
10feb2017	5734.1298828125	4828.31982421875	11666.9697265625
13feb2017	5763.9599609375	4888.18994140625	11774.4296875
14feb2017	5782.56982421875	4895.81982421875	11771.8095703125
15feb2017	5819.43994140625	4924.85986328125	11793.9296875
16feb2017	5814.89990234375	4899.4599609375	11757.240234375
17feb2017	5838.580078125	4867.580078125	11757.01953125
20feb2017		4864.990234375	11827.6201171875
21feb2017	5865.9501953125	4888.759765625	11967.490234375
22feb2017	5860.6298828125	4895.8798828125	11998.58984375
23feb2017	5835.509765625	4891.2900390625	11947.830078125
24feb2017	5845.31005859375	4845.240234375	11804.0302734375
27feb2017	5861.89990234375	4845.18017578125	11822.669921875
28feb2017	5825.43994140625	4858.580078125	11834.41015625
01mar2017	5904.02978515625	4960.830078125	12067.1904296875
02mar2017	5861.22021484375	4963.7998046875	12059.5703125
03mar2017	5870.75	4995.1298828125	12027.3603515625
06mar2017	5849.18017578125	4972.18994140625	11958.400390625
07mar2017	5833.93017578125	4955	11966.1396484375
08mar2017	5837.5498046875	4960.47998046875	11967.3095703125
09mar2017	5838.81005859375	4981.509765625	11978.3896484375
10mar2017	5861.72998046875	4993.31982421875	11963.1796875
13mar2017	5875.77978515625	4999.60009765625	11990.0302734375
14mar2017	5856.81982421875	4974.259765625	11988.7900390625
15mar2017	5900.0498046875	4985.47998046875	12009.8701171875
16mar2017	5900.759765625	5013.3798828125	12083.1796875
17mar2017	5901	5029.240234375	12095.240234375
20mar2017	5901.52978515625	5012.16015625	12052.900390625
21mar2017	5793.830078125	5002.43017578125	11962.1298828125
22mar2017	5821.64013671875	4994.7001953125	11904.1201171875
23mar2017	5817.68994140625	5032.759765625	12039.6796875
24mar2017	5828.740234375	5020.89990234375	12064.26953125
27mar2017	5840.3701171875	5017.43017578125	11996.0703125
28mar2017	5875.14013671875	5046.2001953125	12149.419921875
29mar2017	5897.5498046875	5069.0400390625	12203
30mar2017	5914.33984375	5089.64013671875	12256.4296875
31mar2017	5911.740234375	5122.509765625	12312.8701171875
03apr2017	5894.68017578125	5085.91015625	12257.2001953125
04apr2017	5898.60986328125	5101.1298828125	12282.33984375
05apr2017	5864.47998046875	5091.85009765625	12217.5400390625
06apr2017	5878.9501953125	5121.43994140625	12230.8896484375
07apr2017	5877.81005859375	5135.27978515625	12225.0595703125
10apr2017	5880.93017578125	5107.4501953125	12200.51953125
11apr2017	5866.77001953125	5101.85986328125	12139.349609375
12apr2017	5836.16015625	5101.10986328125	12154.7001953125
13apr2017	5805.14990234375	5071.10009765625	12109
17apr2017	5856.7900390625		
18apr2017	5849.47021484375	4990.25	12000.4404296875
19apr2017	5863.02978515625	5003.72998046875	12016.4501953125
20apr2017	5916.77978515625	5077.91015625	12027.3203125
21apr2017	5910.52001953125	5059.2001953125	12048.5703125
24apr2017	5983.81982421875	5268.85009765625	12454.98046875
25apr2017	6025.490234375	5277.8798828125	12467.0400390625
26apr2017	6025.22998046875	5287.8798828125	12472.7998046875
27apr2017	6048.93994140625	5271.7001953125	12443.7900390625
28apr2017	6047.60986328125	5267.330078125	12438.009765625
01may2017	6091.60009765625		
02may2017	6095.3701171875	5304.14990234375	12507.900390625
03may2017	6072.5498046875	5301	12527.83984375
04may2017	6075.33984375	5372.419921875	12647.7802734375
05may2017	6100.759765625	5432.39990234375	12716.8896484375
08may2017	6102.66015625	5382.9501953125	12694.5498046875
09may2017	6120.58984375	5398.009765625	12749.1201171875
10may2017	6129.14013671875	5400.4599609375	12757.4599609375
11may2017	6115.9599609375	5383.419921875	12711.0595703125
12may2017	6121.22998046875	5405.419921875	12770.41015625
15may2017	6149.669921875	5417.39990234375	12807.0400390625
16may2017	6169.8701171875	5406.10009765625	12804.5302734375
17may2017	6011.240234375	5317.89013671875	12631.6103515625
18may2017	6055.1298828125	5289.72998046875	12590.0595703125
19may2017	6083.7001953125	5324.39990234375	12638.6904296875
22may2017	6133.6201171875	5322.8798828125	12619.4599609375
23may2017	6138.7099609375	5348.16015625	12659.150390625
24may2017	6163.02001953125	5341.33984375	12642.8701171875
25may2017	6205.259765625	5337.16015625	12621.7197265625
26may2017	6210.18994140625	5336.64013671875	12602.1796875
29may2017		5332.47021484375	12628.9501953125
30may2017	6203.18994140625	5305.93994140625	12598.6796875
31may2017	6198.52001953125	5283.6298828125	12615.0595703125
01jun2017	6246.830078125	5318.669921875	12664.919921875
02jun2017	6305.7998046875	5343.41015625	12822.9404296875
05jun2017	6295.68017578125	5307.89013671875	
06jun2017	6275.06005859375	5269.22021484375	12690.1201171875
07jun2017	6297.3798828125	5265.52978515625	12672.490234375
08jun2017	6321.759765625	5264.240234375	12713.580078125
09jun2017	6207.919921875	5299.7099609375	12815.7197265625
12jun2017	6175.4599609375	5240.58984375	12690.4404296875
13jun2017	6220.3701171875	5261.740234375	12764.98046875
14jun2017	6194.89013671875	5243.2900390625	12805.9501953125
15jun2017	6165.5	5216.8798828125	12691.8095703125
16jun2017	6151.759765625	5263.31005859375	12752.73046875
19jun2017	6239.009765625	5310.72021484375	12888.9501953125
20jun2017	6188.02978515625	5293.64990234375	12814.7900390625
21jun2017	6233.9501953125	5274.259765625	12774.259765625
22jun2017	6236.68994140625	5281.93017578125	12794
23jun2017	6265.25	5266.1201171875	12733.41015625
26jun2017	6247.14990234375	5295.75	12770.830078125
27jun2017	6146.6201171875	5258.580078125	12671.01953125
28jun2017	6234.41015625	5252.89990234375	12647.26953125
29jun2017	6144.35009765625	5154.35009765625	12416.1904296875
30jun2017	6140.419921875	5120.68017578125	12325.1201171875
03jul2017	6110.06005859375	5195.72021484375	12475.3095703125
04jul2017		5174.89990234375	12437.1298828125
05jul2017	6150.85986328125	5180.10009765625	12453.6796875
06jul2017	6089.4599609375	5152.39990234375	12381.25
07jul2017	6153.080078125	5145.16015625	12388.6796875
10jul2017	6176.39013671875	5165.64013671875	12445.919921875
11jul2017	6193.2998046875	5140.60009765625	12437.01953125
12jul2017	6261.169921875	5222.1298828125	12626.580078125
13jul2017	6274.43994140625	5235.39990234375	12641.330078125
14jul2017	6312.47021484375	5235.31005859375	12631.7197265625
17jul2017	6314.43017578125	5230.169921875	12587.16015625
18jul2017	6344.31005859375	5173.27001953125	12430.3896484375
19jul2017	6385.0400390625	5216.06982421875	12452.0498046875
20jul2017	6390	5199.22021484375	12447.25
21jul2017	6387.75	5117.66015625	12240.0595703125
24jul2017	6410.81005859375	5127.7001953125	12208.9501953125
25jul2017	6412.169921875	5161.080078125	12264.3095703125
26jul2017	6422.75	5190.169921875	12305.1103515625
27jul2017	6382.18994140625	5186.9501953125	12212.0400390625
28jul2017	6374.68017578125	5131.39013671875	12162.7001953125
31jul2017	6348.1201171875	5093.77001953125	12118.25
01aug2017	6362.93994140625	5127.02978515625	12251.2900390625
02aug2017	6362.64990234375	5107.25	12181.48046875
03aug2017	6340.33984375	5130.490234375	12154.7197265625
04aug2017	6351.56005859375	5203.43994140625	12297.7197265625
07aug2017	6383.77001953125	5207.89013671875	12257.169921875
08aug2017	6370.4599609375	5218.89013671875	12292.0498046875
09aug2017	6352.330078125	5145.7001953125	12154
10aug2017	6216.8701171875	5115.22998046875	12014.2998046875
11aug2017	6256.56005859375	5060.919921875	12014.0595703125
14aug2017	6340.22998046875	5121.669921875	12165.1201171875
15aug2017	6333.009765625	5140.25	12177.0400390625
16aug2017	6345.10986328125	5176.60986328125	12263.8603515625
17aug2017	6221.91015625	5146.85009765625	12203.4599609375
18aug2017	6216.52978515625	5114.14990234375	12165.1904296875
21aug2017	6213.1298828125	5087.58984375	12065.990234375
22aug2017	6297.47998046875	5131.85986328125	12229.33984375
23aug2017	6278.41015625	5115.39013671875	12174.2998046875
24aug2017	6271.330078125	5113.1298828125	12180.830078125
25aug2017	6265.64013671875	5104.330078125	12167.9404296875
28aug2017	6283.02001953125	5079.75	12123.4697265625
29aug2017	6301.89013671875	5031.919921875	11945.8798828125
30aug2017	6368.31005859375	5056.33984375	12002.4697265625
31aug2017	6428.66015625	5085.58984375	12055.83984375
01sep2017	6435.330078125	5123.259765625	12142.6396484375
04sep2017		5103.97021484375	12102.2099609375
05sep2017	6375.56982421875	5086.56005859375	12123.7099609375
06sep2017	6393.31005859375	5101.41015625	12214.5400390625
07sep2017	6397.8701171875	5114.6201171875	12296.6298828125
08sep2017	6360.18994140625	5113.490234375	12303.98046875
11sep2017	6432.259765625	5176.7099609375	12475.240234375
12sep2017	6454.27978515625	5209.009765625	12524.76953125
13sep2017	6460.18994140625	5217.58984375	12553.5703125
14sep2017	6429.080078125	5225.2001953125	12540.4501953125
15sep2017	6448.47021484375	5213.91015625	12518.8095703125
18sep2017	6454.64013671875	5229.31982421875	12559.3896484375
19sep2017	6461.31982421875	5237.43994140625	12561.7900390625
20sep2017	6456.0400390625	5241.66015625	12569.169921875
21sep2017	6422.68994140625	5267.2900390625	12600.0302734375
22sep2017	6426.919921875	5281.2900390625	12592.349609375
25sep2017	6370.58984375	5267.1298828125	12594.8095703125
26sep2017	6380.16015625	5268.759765625	12605.2001953125
27sep2017	6453.259765625	5281.9599609375	12657.41015625
28sep2017	6453.4501953125	5293.77001953125	12704.650390625
29sep2017	6495.9599609375	5329.81005859375	12828.8603515625
02oct2017	6516.72021484375	5350.43994140625	12902.650390625
03oct2017	6531.7099609375	5367.41015625	
04oct2017	6534.6298828125	5363.22998046875	12970.51953125
05oct2017	6585.35986328125	5379.2099609375	12968.0498046875
06oct2017	6590.18017578125	5359.89990234375	12955.9404296875
09oct2017	6579.72998046875	5365.830078125	12976.400390625
10oct2017	6587.25	5363.64990234375	12949.25
11oct2017	6603.5498046875	5362.41015625	12970.6796875
12oct2017	6591.509765625	5360.81005859375	12982.8896484375
13oct2017	6605.7998046875	5351.740234375	12991.8701171875
16oct2017	6624	5362.8798828125	13003.7001953125
17oct2017	6623.66015625	5361.3701171875	12995.0595703125
18oct2017	6624.22021484375	5383.81005859375	13043.0302734375
19oct2017	6605.06982421875	5368.2900390625	12990.099609375
20oct2017	6629.0498046875	5372.3798828125	12991.2802734375
23oct2017	6586.830078125	5386.81005859375	13003.1396484375
24oct2017	6598.43017578125	5394.7998046875	13013.1904296875
25oct2017	6563.89013671875	5374.89013671875	12953.41015625
26oct2017	6556.77001953125	5455.39990234375	13133.2802734375
27oct2017	6701.259765625	5494.1298828125	13217.5400390625
30oct2017	6698.9599609375	5493.6298828125	13229.5703125
31oct2017	6727.669921875	5503.2900390625	
01nov2017	6716.52978515625	5514.2900390625	13465.509765625
02nov2017	6714.93994140625	5510.5	13440.9296875
03nov2017	6764.43994140625	5517.97021484375	13478.8603515625
06nov2017	6786.43994140625	5507.25	13468.7900390625
07nov2017	6767.77978515625	5480.64013671875	13379.26953125
08nov2017	6789.1201171875	5471.43017578125	13382.419921875
09nov2017	6750.0498046875	5407.75	13182.5595703125
10nov2017	6750.93994140625	5380.72021484375	13127.4697265625
13nov2017	6757.60009765625	5341.6298828125	13074.419921875
14nov2017	6737.8701171875	5315.580078125	13033.48046875
15nov2017	6706.2099609375	5301.25	12976.3701171875
16nov2017	6793.2900390625	5336.39013671875	13047.2197265625
17nov2017	6782.7900390625	5319.169921875	12993.73046875
20nov2017	6790.7099609375	5340.4501953125	13058.66015625
21nov2017	6862.47998046875	5366.14990234375	13167.5400390625
22nov2017	6867.35986328125	5352.759765625	13015.0400390625
23nov2017		5379.5400390625	13008.5498046875
24nov2017	6889.16015625	5390.4599609375	13059.83984375
27nov2017	6878.52001953125	5360.08984375	13000.2001953125
28nov2017	6912.35986328125	5390.47998046875	13059.5302734375
29nov2017	6824.39013671875	5398.0498046875	13061.8701171875
30nov2017	6873.97021484375	5372.7900390625	13023.98046875
01dec2017	6847.58984375	5316.89013671875	12861.490234375
04dec2017	6775.3701171875	5389.2900390625	13058.5498046875
05dec2017	6762.2099609375	5375.52978515625	13048.5400390625
06dec2017	6776.3798828125	5374.35009765625	12998.849609375
07dec2017	6812.83984375	5383.85986328125	13045.150390625
08dec2017	6840.080078125	5399.08984375	13153.7001953125
11dec2017	6875.080078125	5386.830078125	13123.650390625
12dec2017	6862.31982421875	5427.18994140625	13183.5302734375
13dec2017	6875.7998046875	5399.4501953125	13125.6396484375
14dec2017	6856.52978515625	5357.14013671875	13068.080078125
15dec2017	6936.580078125	5349.2998046875	13103.5595703125
18dec2017	6994.759765625	5420.580078125	13312.2998046875
19dec2017	6963.85009765625	5382.91015625	13215.7900390625
20dec2017	6960.9599609375	5352.77001953125	13069.169921875
21dec2017	6965.35986328125	5385.97021484375	13109.740234375
22dec2017	6959.9599609375	5364.72021484375	13072.7900390625
26dec2017	6936.25		
27dec2017	6939.33984375	5368.83984375	13070.01953125
28dec2017	6950.16015625	5339.419921875	12979.9404296875
29dec2017	6903.39013671875	5312.56005859375	12917.6396484375
