USUK	USDE	t
2.25200065245529	.4789998474726395	268
2.257800253222874	.4788001461768575	269
2.257499985757425	.4781001737177045	270
2.260999562958164	.4764002103311191	271
2.23000092439757	.4711998334990404	272
2.233699099020815	.471900085059886	273
2.24199927213489	.4769998989207513	274
2.23850000291255	.4755001887719645	275
2.230699023933785	.474799817793932	276
2.205001082878391	.4707999546130062	277
2.17450053698076	.4650999268640008	278
2.182499980943239	.4663000350507753	279
2.209000166916508	.471900085059886	280
2.188499173515729	.4654000130842305	281
2.182499980943239	.4654000130842305	282
2.160500699159841	.4599999031695485	283
2.177999946615546	.4623999822549237	284
2.162500086880824	.4597998467271007	285
2.14949944767702	.4572001586765368	286
2.158200990727341	.4575001803769873	287
2.183298922133583	.461399969198083	288
2.182299200181049	.4616999766699274	289
2.168999497128823	.4592998565378462	290
2.167000601225084	.4591001045494595	291
2.152500091869243	.456499807789398	292
2.140199395156529	.4520000448157597	293
2.144799339531221	.4524997809186287	294
2.1365000510582	.4537998668716159	295
2.125000419950234	.44670002261377	296
2.1130005522666	.4410001779590992	297
2.116001028384602	.4432000636209493	298
2.108500433919904	.4401001343031772	299
2.113499279244404	.443299794854607	300
2.105999128723163	.438600194299119	301
2.092500997324463	.4364999579661346	302
2.08219994365876	.4362001854786516	303
2.068999174958678	.4335002092771783	304
2.079499001422615	.4349000693137344	305
2.096000489502421	.4354000566811115	306
2.085999256177213	.4342000093517761	307
2.085000301802177	.4357001506906794	308
2.072299789534518	.4309001009858844	309
2.073499998539636	.4321999286478276	310
2.068000089655696	.4284998032946788	311
2.05829917795051	.4258998731043785	312
2.067499694184293	.4309001009858844	313
2.072799273969253	.429899851890835	314
2.061500261470745	.429899851890835	315
2.036500716631584	.4219999852072651	316
2.017699497918631	.4235998582019933	317
1.943499084008957	.4174001186831308	318
1.930999993345045	.4137000850214696	319
1.950999879738463	.4170000238454516	320
1.944500243813744	.4168999558483687	321
1.963000166277249	.4213999062857276	322
1.949999273477607	.4168999558483687	323
1.953500712025507	.4174998892336019	324
1.982500645250593	.4233000556450148	325
2.005699745256332	.4270001134767649	326
2.000999888741209	.4271999962988041	327
1.973500757585816	.4222000606143788	328
1.964999517943853	.4192000611928521	329
1.980000307481265	.421499789899258	330
2.004999878179146	.4250999335217588	331
1.984500013413269	.4223001338869588	332
1.958500246528653	.4216001187879182	333
1.939499596782094	.4167999118647234	334
1.946500217874923	.4194000673197101	335
1.943499084008957	.4185001628185477	336
1.903000783438596	.4140999123891271	337
1.876799626672473	.4142999709570659	338
1.895999234333109	.4080000426678162	339
1.901499907993686	.4092001002150015	340
1.890300856997977	.4054000182285022	341
1.879500405930515	.405900184740266	342
1.898000569043762	.4098000176940733	343
1.896300722179016	.4123998048685867	344
1.865499787931697	.4085998351702275	345
1.882999529862005	.4125998672851624	346
1.882500601097572	.415400152676196	347
1.877999284883894	.4121000991666702	348
1.874500080240168	.4088998575439837	349
