date	adjclose_GM	time	Y
31may2013	28.75804710388184	636	-.021889266
03jun2013	29.20780181884766	637	.015518232
04jun2013	29.6660270690918	638	.015566662
05jun2013	28.86837387084961	639	-.027255856
06jun2013	29.22476959228516	640	.012269957
07jun2013	29.72543144226074	641	.016986333
10jun2013	29.47934722900391	642	-.0083130328
11jun2013	28.79200172424316	643	-.023592293
12jun2013	28.38468551635742	644	-.014247873
13jun2013	29.27568817138672	645	.030907659
14jun2013	29.09748840332031	646	-.0061055552
17jun2013	28.62228584289551	647	-.016466221
18jun2013	28.85988235473633	648	.0082668373
19jun2013	28.56289291381836	649	-.010344052
20jun2013	27.62946510314941	650	-.033225644
21jun2013	27.33245849609375	651	-.010807828
24jun2013	26.6620922088623	652	-.024832163
25jun2013	27.00151634216309	653	.012650236
26jun2013	27.62097549438477	654	.022682441
27jun2013	28.08768463134766	655	.016755745
28jun2013	28.2658863067627	656	.0063244356
01jul2013	28.85140419006348	657	.020503018
02jul2013	28.93625259399414	658	.0029365602
03jul2013	28.97020149230957	659	.0011725429
05jul2013	29.41994667053223	660	.015405135
08jul2013	29.39447975158691	661	-.00086600933
09jul2013	29.63207817077637	662	.0080506038
10jul2013	29.97999954223633	663	.011672981
11jul2013	30.66733932495117	664	.022667745
12jul2013	30.88796806335449	665	.0071685025
15jul2013	30.97282600402832	666	.0027435145
16jul2013	30.7012882232666	667	-.0088056242
17jul2013	30.85402679443359	668	.0049626548
18jul2013	31.26133728027344	669	.013114833
19jul2013	31.0661735534668	670	-.0062625431
22jul2013	31.19345092773438	671	.0040886067
23jul2013	31.0661735534668	672	-.0040886067
24jul2013	31.51591300964355	673	.014373033
25jul2013	31.46499252319336	674	-.0016170138
26jul2013	31.11708068847656	675	-.011118692
29jul2013	30.87100028991699	676	-.0079396451
30jul2013	30.97282600402832	677	.0032929983
31jul2013	30.4382266998291	678	-.017410964
01aug2013	30.94737434387207	679	.016588885
02aug2013	31.35468482971191	680	.013075532
05aug2013	31.18497276306152	681	-.0054273559
06aug2013	30.51460075378418	682	-.021731054
07aug2013	30.1072826385498	683	-.013438191
08aug2013	30.55702781677246	684	.014827612
09aug2013	30.56551933288574	685	.00027785217
12aug2013	30.53156852722168	686	-.0011113724
13aug2013	30.41277313232422	687	-.003898493
14aug2013	30.18366050720215	688	-.0075619537
15aug2013	29.3181209564209	689	-.029094948
16aug2013	29.17385673522949	690	-.0049327966
19aug2013	29.26719665527344	691	.0031943298
20aug2013	29.52177238464355	692	.0086607169
21aug2013	29.30114364624023	693	-.0075014904
22aug2013	29.69148635864258	694	.013233802
23aug2013	29.75089073181152	695	.0019987221
26aug2013	29.63207817077637	696	-.0040015755
27aug2013	28.58834266662598	697	-.03585846
28aug2013	28.78351783752441	698	.0068038902
29aug2013	29.2332592010498	699	.015504149
30aug2013	28.91929244995117	700	-.010798143
03sep2013	28.97020149230957	701	.0017588357
04sep2013	30.42125511169434	702	.048873778
05sep2013	30.82857704162598	703	.013300541
06sep2013	30.67583084106445	704	-.0049670101
09sep2013	30.95585823059082	705	.0090871863
10sep2013	31.39710998535156	706	.014153589
11sep2013	30.84553527832031	707	-.017723834
12sep2013	30.86251068115234	708	.00055018446
13sep2013	30.59945869445801	709	-.0085598817
16sep2013	30.73522567749023	710	.004427094
17sep2013	31.15102195739746	711	.013437639
18sep2013	31.88928985595703	712	.023423159
19sep2013	31.59228706359863	713	-.0093572019
20sep2013	31.25285911560059	714	-.010802147
23sep2013	31.50742530822754	715	.0081123784
24sep2013	31.77048301696777	716	.0083144093
25sep2013	31.54985809326172	717	-.0069685606
26sep2013	31.35468482971191	718	-.0062053991
27sep2013	30.86251068115234	719	-.015821492
30sep2013	30.52307891845703	720	-.011059118
01oct2013	30.47217178344727	721	-.0016692168
02oct2013	30.49762725830078	722	.00083501922
03oct2013	29.94605827331543	723	-.018251181
04oct2013	30.29397010803223	724	.011550981
07oct2013	29.85271644592285	725	-.014672847
08oct2013	29.02960014343262	726	-.027959835
09oct2013	28.98717880249023	727	-.001462382
10oct2013	29.57268333435059	728	.019997453
11oct2013	29.99696159362793	729	.014245021
14oct2013	29.97999954223633	730	-.00056561892
15oct2013	29.44540405273438	731	-.017992638
16oct2013	29.81028366088867	732	.012315584
17oct2013	30.2600269317627	733	.014974175
18oct2013	30.45519828796387	734	.0064290967
21oct2013	30.1242561340332	735	-.010925996
22oct2013	30.04788017272949	736	-.0025385837
23oct2013	29.74239921569824	737	-.010218505
24oct2013	30.23457336425781	738	.016412472
25oct2013	30.20063209533691	739	-.0011232285
28oct2013	30.37881851196289	740	.0058827517
29oct2013	30.59945869445801	741	.0072367131
30oct2013	31.59228706359863	742	.031930692
31oct2013	31.35468482971191	743	-.0075493185
01nov2013	31.72805213928223	744	.011837522
04nov2013	31.79594230651855	745	.0021374661
05nov2013	31.47349166870117	746	-.010193024
06nov2013	31.04919624328613	747	-.013572735
07nov2013	30.48064804077148	748	-.01848093
08nov2013	31.10860061645508	749	.020392336
